Date,Revenue,Loan_Proceeds,CapEx,Loan_Payment,Interest_Expense,COGS,Salaries,Marketing,Rent,Region,Gross_Profit,Total_OpEx,Operating_Income (EBIT),Net_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
2025-06-03,15063.53,0.0,0,0.0,82.19,7755.5,4103.8,1205.08,2500,West (New),7308.02,7808.88,-500.86,-583.05,-500.86,-1510126.24
2025-06-04,15092.79,0.0,0,0.0,82.19,7952.58,4104.0,1207.42,2500,West (New),7140.21,7811.42,-671.21,-753.41,-671.21,-1510797.45
2025-06-05,15157.69,0.0,0,0.0,82.19,8074.99,4104.2,1212.62,2500,West (New),7082.7,7816.82,-734.11,-816.3,-734.11,-1511531.56
2025-06-06,15678.27,0.0,0,0.0,82.19,8152.36,4104.4,1254.26,2500,North,7525.91,7858.66,-332.75,-414.94,-332.75,-1511864.32
2025-06-07,15446.87,0.0,0,0.0,82.19,7948.5,4104.6,1235.75,2500,West (New),7498.37,7840.35,-341.98,-424.17,-341.98,-1512206.3
2025-06-08,14613.65,0.0,0,0.0,82.19,7479.66,4104.8,1169.09,2500,North,7133.99,7773.89,-639.9,-722.09,-639.9,-1512846.2
2025-06-09,15407.72,0.0,0,0.0,82.19,7984.88,4105.0,1232.62,2500,North,7422.84,7837.62,-414.78,-496.97,-414.78,-1513260.97
2025-06-10,14434.29,0.0,0,0.0,82.19,7832.35,4105.2,1154.74,2500,West (New),6601.94,7759.94,-1158.0,-1240.2,-1158.0,-1514418.98
2025-06-11,14496.99,0.0,0,0.0,82.19,7499.42,4105.4,1159.76,2500,North,6997.56,7765.16,-767.6,-849.79,-767.6,-1515186.58
2025-06-12,15173.37,0.0,0,0.0,82.19,8086.84,4105.6,1213.87,2500,West (New),7086.52,7819.47,-732.95,-815.14,-732.95,-1515919.52
2025-06-13,14767.47,0.0,0,0.0,82.19,7437.78,4105.8,1181.4,2500,West (New),7329.69,7787.2,-457.51,-539.7,-457.51,-1516377.03
2025-06-14,14873.16,0.0,0,0.0,82.19,7731.13,4106.0,1189.85,2500,West (New),7142.03,7795.85,-653.83,-736.02,-653.83,-1517030.86
2025-06-15,14725.42,0.0,0,0.0,82.19,7440.87,4106.2,1178.03,2500,North,7284.54,7784.23,-499.69,-581.88,-499.69,-1517530.55
2025-06-16,16992.0,0.0,0,0.0,82.19,8734.46,4106.4,1359.36,2500,North,8257.55,7965.76,291.78,209.59,291.78,-1517238.77
2025-06-17,15959.51,0.0,0,0.0,82.19,8194.55,4106.6,1276.76,2500,North,7764.97,7883.36,-118.4,-200.59,-118.4,-1517357.16
2025-06-18,16221.71,0.0,0,0.0,82.19,8398.67,4106.8,1297.74,2500,North,7823.03,7904.54,-81.5,-163.69,-81.5,-1517438.67
2025-06-19,15402.57,0.0,0,0.0,82.19,8430.06,4107.0,1232.21,2500,West (New),6972.5,7839.21,-866.7,-948.89,-866.7,-1518305.37
2025-06-20,16268.66,0.0,0,0.0,82.19,8594.78,4107.2,1301.49,2500,North,7673.88,7908.69,-234.81,-317.0,-234.81,-1518540.18
2025-06-21,16443.81,0.0,0,0.0,82.19,8369.38,4107.4,1315.5,2500,North,8074.43,7922.9,151.53,69.34,151.53,-1518388.65
2025-06-22,14267.24,0.0,0,0.0,82.19,7783.17,4107.6,1141.38,2500,West (New),6484.07,7748.98,-1264.91,-1347.1,-1264.91,-1519653.57
2025-06-23,15126.56,0.0,0,0.0,82.19,7605.14,4107.8,1210.13,2500,North,7521.43,7817.93,-296.5,-378.69,-296.5,-1519950.06
2025-06-24,16811.68,0.0,0,0.0,82.19,8694.43,4108.0,1344.93,2500,North,8117.26,7952.93,164.32,82.13,164.32,-1519785.74
2025-06-25,16448.3,0.0,0,0.0,82.19,8288.99,4108.2,1315.86,2500,West (New),8159.31,7924.06,235.25,153.06,235.25,-1519550.49
2025-06-26,16325.0,0.0,0,0.0,82.19,8959.43,4108.4,1306.0,2500,North,7365.57,7914.4,-548.83,-631.02,-548.83,-1520099.32
2025-06-27,15519.97,0.0,0,0.0,82.19,8144.68,4108.6,1241.6,2500,North,7375.28,7850.2,-474.91,-557.11,-474.91,-1520574.23
2025-06-28,16320.08,0.0,0,0.0,82.19,8234.42,4108.8,1305.61,2500,North,8085.66,7914.41,171.25,89.06,171.25,-1520402.98
2025-06-29,15213.35,0.0,0,0.0,82.19,8055.74,4109.0,1217.07,2500,North,7157.61,7826.07,-668.45,-750.65,-668.45,-1521071.43
2025-06-30,16776.56,0.0,0,0.0,82.19,8783.4,4109.2,1342.13,2500,North,7993.17,7951.33,41.84,-40.35,41.84,-1521029.59
2025-07-01,16161.69,0.0,0,12000.0,82.19,8753.6,4109.4,1292.93,2500,West (New),7408.09,7902.33,-494.25,-576.44,-12494.25,-1533523.84
2025-07-02,15827.66,0.0,0,0.0,82.19,8276.73,4109.6,1266.21,2500,North,7550.93,7875.81,-324.88,-407.07,-324.88,-1533848.72
2025-07-03,15786.01,0.0,0,0.0,82.19,8219.6,4109.8,1262.88,2500,North,7566.41,7872.68,-306.27,-388.46,-306.27,-1534154.99
2025-07-04,16855.28,0.0,0,0.0,82.19,9259.4,4110.0,1348.42,2500,North,7595.88,7958.42,-362.54,-444.73,-362.54,-1534517.53
2025-07-05,16377.02,0.0,0,0.0,82.19,8784.5,4110.2,1310.16,2500,North,7592.52,7920.36,-327.85,-410.04,-327.85,-1534845.37
2025-07-06,15341.06,0.0,0,0.0,82.19,7739.71,4110.4,1227.29,2500,North,7601.36,7837.69,-236.33,-318.52,-236.33,-1535081.7
2025-07-07,15593.92,0.0,0,0.0,82.19,8136.64,4110.6,1247.51,2500,North,7457.28,7858.11,-400.83,-483.02,-400.83,-1535482.53
2025-07-08,15948.4,0.0,0,0.0,82.19,7984.0,4110.8,1275.87,2500,West (New),7964.41,7886.67,77.73,-4.46,77.73,-1535404.8
2025-07-09,15718.39,0.0,0,0.0,82.19,8087.2,4111.0,1257.47,2500,West (New),7631.19,7868.47,-237.28,-319.47,-237.28,-1535642.08
2025-07-10,16256.98,0.0,0,0.0,82.19,8595.74,4111.2,1300.56,2500,North,7661.24,7911.76,-250.52,-332.71,-250.52,-1535892.59
2025-07-11,16255.91,0.0,0,0.0,82.19,8564.94,4111.4,1300.47,2500,North,7690.97,7911.87,-220.9,-303.09,-220.9,-1536113.49
2025-07-12,15846.33,0.0,500,0.0,82.19,8559.6,4111.6,1267.71,2500,West (New),7286.73,7879.31,-592.58,-674.77,-1092.58,-1537206.07
2025-07-13,15883.34,0.0,0,0.0,82.19,8502.66,4111.8,1270.67,2500,West (New),7380.67,7882.47,-501.79,-583.99,-501.79,-1537707.86
2025-07-14,16462.93,0.0,0,0.0,82.19,8247.9,4112.0,1317.03,2500,West (New),8215.04,7929.03,286.0,203.81,286.0,-1537421.86
2025-07-15,14400.61,0.0,0,0.0,82.19,7520.46,4112.2,1152.05,2500,West (New),6880.14,7764.25,-884.1,-966.3,-884.1,-1538305.97
2025-07-16,15885.8,0.0,0,0.0,82.19,8644.59,4112.4,1270.86,2500,West (New),7241.2,7883.26,-642.06,-724.25,-642.06,-1538948.03
2025-07-17,16566.78,0.0,0,0.0,82.19,8558.64,4112.6,1325.34,2500,North,8008.15,7937.94,70.2,-11.99,70.2,-1538877.82
2025-07-18,16000.79,0.0,0,0.0,82.19,8632.62,4112.8,1280.06,2500,North,7368.17,7892.86,-524.69,-606.88,-524.69,-1539402.51
2025-07-19,17114.31,0.0,0,0.0,82.19,9132.06,4113.0,1369.14,2500,North,7982.25,7982.14,0.1,-82.09,0.1,-1539402.41
2025-07-20,16592.32,0.0,0,0.0,82.19,8903.8,4113.2,1327.39,2500,West (New),7688.52,7940.59,-252.06,-334.26,-252.06,-1539654.48
2025-07-21,15601.41,0.0,0,0.0,82.19,8125.29,4113.4,1248.11,2500,West (New),7476.12,7861.51,-385.4,-467.59,-385.4,-1540039.87
2025-07-22,15795.71,0.0,0,0.0,82.19,8269.39,4113.6,1263.66,2500,North,7526.32,7877.26,-350.94,-433.13,-350.94,-1540390.81
2025-07-23,15050.82,0.0,0,0.0,82.19,8025.82,4113.8,1204.07,2500,West (New),7025.01,7817.87,-792.86,-875.05,-792.86,-1541183.67
2025-07-24,17029.04,0.0,0,0.0,82.19,8936.96,4114.0,1362.32,2500,North,8092.08,7976.32,115.76,33.57,115.76,-1541067.91
2025-07-25,16482.66,0.0,0,0.0,82.19,9026.15,4114.2,1318.61,2500,West (New),7456.51,7932.81,-476.31,-558.5,-476.31,-1541544.21
2025-07-26,17037.61,0.0,0,0.0,82.19,9084.77,4114.4,1363.01,2500,West (New),7952.84,7977.41,-24.57,-106.76,-24.57,-1541568.78
2025-07-27,16761.75,0.0,0,0.0,82.19,8960.19,4114.6,1340.94,2500,North,7801.56,7955.54,-153.98,-236.17,-153.98,-1541722.77
2025-07-28,15944.8,0.0,0,0.0,82.19,8249.96,4114.8,1275.58,2500,North,7694.84,7890.38,-195.54,-277.73,-195.54,-1541918.31
2025-07-29,16931.11,0.0,0,0.0,82.19,9134.13,4115.0,1354.49,2500,West (New),7796.98,7969.49,-172.51,-254.7,-172.51,-1542090.82
2025-07-30,16622.28,0.0,0,0.0,82.19,8963.1,4115.2,1329.78,2500,North,7659.18,7944.98,-285.81,-368.0,-285.81,-1542376.62
2025-07-31,16706.42,0.0,500,0.0,82.19,8824.74,4115.4,1336.51,2500,West (New),7881.68,7951.91,-70.23,-152.42,-570.23,-1542946.86
2025-08-01,16625.37,0.0,0,12000.0,82.19,8672.4,4115.6,1330.03,2500,North,7952.97,7945.63,7.34,-74.85,-11992.66,-1554939.51
2025-08-02,17571.25,0.0,0,0.0,82.19,9016.16,4115.8,1405.7,2500,North,8555.09,8021.5,533.59,451.4,533.59,-1554405.92
2025-08-03,15727.42,0.0,0,0.0,82.19,8191.1,4116.0,1258.19,2500,North,7536.32,7874.19,-337.87,-420.06,-337.87,-1554743.79
2025-08-04,17760.88,0.0,0,0.0,82.19,9117.57,4116.2,1420.87,2500,West (New),8643.32,8037.07,606.25,524.05,606.25,-1554137.55
2025-08-05,15894.57,0.0,0,0.0,82.19,8715.82,4116.4,1271.57,2500,West (New),7178.75,7887.97,-709.22,-791.41,-709.22,-1554846.76
2025-08-06,17144.79,0.0,0,0.0,82.19,9026.45,4116.6,1371.58,2500,West (New),8118.33,7988.18,130.15,47.96,130.15,-1554716.61
2025-08-07,16474.66,0.0,0,0.0,82.19,8911.27,4116.8,1317.97,2500,North,7563.39,7934.77,-371.39,-453.58,-371.39,-1555088.0
2025-08-08,17122.6,0.0,0,0.0,82.19,8882.85,4117.0,1369.81,2500,West (New),8239.74,7986.81,252.94,170.74,252.94,-1554835.06
2025-08-09,16195.44,0.0,0,0.0,82.19,8658.22,4117.2,1295.64,2500,North,7537.22,7912.84,-375.62,-457.81,-375.62,-1555210.68
2025-08-10,16130.52,0.0,0,0.0,82.19,8607.39,4117.4,1290.44,2500,North,7523.13,7907.84,-384.71,-466.91,-384.71,-1555595.4
2025-08-11,16308.7,0.0,0,0.0,82.19,8827.93,4117.6,1304.7,2500,North,7480.77,7922.3,-441.53,-523.72,-441.53,-1556036.92
2025-08-12,17934.58,0.0,0,0.0,82.19,9499.02,4117.8,1434.77,2500,North,8435.56,8052.57,382.99,300.8,382.99,-1555653.93
2025-08-13,16830.22,0.0,0,0.0,82.19,8471.62,4118.0,1346.42,2500,North,8358.61,7964.42,394.19,312.0,394.19,-1555259.74
2025-08-14,17417.02,0.0,0,0.0,82.19,8788.11,4118.2,1393.36,2500,North,8628.91,8011.56,617.35,535.16,617.35,-1554642.39
2025-08-15,16883.65,0.0,0,0.0,82.19,9159.37,4118.4,1350.69,2500,West (New),7724.28,7969.09,-244.81,-327.0,-244.81,-1554887.2
2025-08-16,17599.15,0.0,0,0.0,82.19,9578.73,4118.6,1407.93,2500,North,8020.42,8026.53,-6.11,-88.3,-6.11,-1554893.31
2025-08-17,16190.3,0.0,0,0.0,82.19,8191.32,4118.8,1295.22,2500,West (New),7998.99,7914.02,84.96,2.77,84.96,-1554808.35
2025-08-18,17032.65,0.0,0,0.0,82.19,9246.05,4119.0,1362.61,2500,West (New),7786.61,7981.61,-195.01,-277.2,-195.01,-1555003.35
2025-08-19,17383.6,0.0,0,0.0,82.19,9385.72,4119.2,1390.69,2500,West (New),7997.88,8009.89,-12.01,-94.2,-12.01,-1555015.36
2025-08-20,18101.72,0.0,0,0.0,82.19,9811.12,4119.4,1448.14,2500,West (New),8290.6,8067.54,223.06,140.87,223.06,-1554792.3
2025-08-21,17065.62,0.0,0,0.0,82.19,8557.53,4119.6,1365.25,2500,West (New),8508.08,7984.85,523.23,441.04,523.23,-1554269.07
2025-08-22,17519.98,0.0,0,0.0,82.19,9599.92,4119.8,1401.6,2500,West (New),7920.06,8021.4,-101.34,-183.53,-101.34,-1554370.41
2025-08-23,17367.28,0.0,0,0.0,82.19,9452.93,4120.0,1389.38,2500,West (New),7914.36,8009.38,-95.03,-177.22,-95.03,-1554465.43
2025-08-24,17456.15,0.0,0,0.0,82.19,9186.37,4120.2,1396.49,2500,North,8269.78,8016.69,253.08,170.89,253.08,-1554212.35
2025-08-25,17158.65,0.0,0,0.0,82.19,8653.71,4120.4,1372.69,2500,North,8504.94,7993.09,511.85,429.65,511.85,-1553700.5
2025-08-26,16578.43,0.0,0,0.0,82.19,8446.13,4120.6,1326.27,2500,North,8132.3,7946.87,185.43,103.24,185.43,-1553515.08
2025-08-27,17114.04,0.0,0,0.0,82.19,8635.74,4120.8,1369.12,2500,North,8478.3,7989.92,488.37,406.18,488.37,-1553026.7
2025-08-28,16644.84,0.0,0,0.0,82.19,8925.2,4121.0,1331.59,2500,West (New),7719.64,7952.59,-232.95,-315.14,-232.95,-1553259.65
2025-08-29,17317.64,0.0,0,0.0,82.19,9250.58,4121.2,1385.41,2500,West (New),8067.07,8006.61,60.46,-21.74,60.46,-1553199.19
2025-08-30,17797.25,0.0,0,0.0,82.19,8927.57,4121.4,1423.78,2500,North,8869.67,8045.18,824.49,742.3,824.49,-1552374.7
2025-08-31,17269.84,0.0,0,0.0,82.19,9243.79,4121.6,1381.59,2500,North,8026.05,8003.19,22.86,-59.33,22.86,-1552351.84
2025-09-01,17559.35,0.0,0,12000.0,82.19,9539.74,4121.8,1404.75,2500,North,8019.61,8026.55,-6.94,-89.13,-12006.94,-1564358.78
2025-09-02,17333.84,0.0,0,0.0,82.19,8879.96,4122.0,1386.71,2500,North,8453.88,8008.71,445.17,362.98,445.17,-1563913.61
2025-09-03,18620.21,0.0,0,0.0,82.19,10107.83,4122.2,1489.62,2500,West (New),8512.38,8111.82,400.56,318.37,400.56,-1563513.05
2025-09-04,16395.7,0.0,0,0.0,82.19,8935.22,4122.4,1311.66,2500,North,7460.48,7934.06,-473.57,-555.77,-473.57,-1563986.62
2025-09-05,17692.27,0.0,0,0.0,82.19,9400.47,4122.6,1415.38,2500,West (New),8291.8,8037.98,253.82,171.63,253.82,-1563732.8
2025-09-06,16438.28,0.0,0,0.0,82.19,8689.72,4122.8,1315.06,2500,West (New),7748.56,7937.86,-189.3,-271.49,-189.3,-1563922.1
2025-09-07,16458.68,0.0,0,0.0,82.19,8686.55,4123.0,1316.69,2500,North,7772.13,7939.69,-167.56,-249.75,-167.56,-1564089.66
2025-09-08,17518.59,0.0,0,0.0,82.19,9056.09,4123.2,1401.49,2500,North,8462.5,8024.69,437.82,355.62,437.82,-1563651.85
2025-09-09,17448.31,0.0,0,0.0,82.19,8842.35,4123.4,1395.86,2500,North,8605.96,8019.26,586.7,504.5,586.7,-1563065.15
2025-09-10,17175.98,0.0,0,0.0,82.19,9199.65,4123.6,1374.08,2500,North,7976.32,7997.68,-21.36,-103.55,-21.36,-1563086.51
2025-09-11,17429.7,0.0,0,0.0,82.19,9259.01,4123.8,1394.38,2500,North,8170.69,8018.18,152.52,70.32,152.52,-1562933.99
2025-09-12,16706.5,0.0,0,0.0,82.19,8766.83,4124.0,1336.52,2500,North,7939.67,7960.52,-20.85,-103.05,-20.85,-1562954.85
2025-09-13,18516.25,0.0,0,0.0,82.19,9740.03,4124.2,1481.3,2500,North,8776.22,8105.5,670.72,588.52,670.72,-1562284.13
2025-09-14,17888.75,0.0,0,0.0,82.19,9092.9,4124.4,1431.1,2500,North,8795.85,8055.5,740.35,658.16,740.35,-1561543.78
2025-09-15,16994.45,0.0,0,0.0,82.19,9230.25,4124.6,1359.56,2500,West (New),7764.2,7984.16,-219.95,-302.15,-219.95,-1561763.74
2025-09-16,17547.65,0.0,1000,0.0,82.19,9582.01,4124.8,1403.81,2500,North,7965.64,8028.61,-62.97,-145.16,-1062.97,-1562826.71
2025-09-17,17836.64,0.0,0,0.0,82.19,9358.69,4125.0,1426.93,2500,North,8477.95,8051.93,426.02,343.82,426.02,-1562400.69
2025-09-18,17669.24,0.0,0,0.0,82.19,9646.57,4125.2,1413.54,2500,North,8022.66,8038.74,-16.07,-98.27,-16.07,-1562416.76
2025-09-19,17847.65,0.0,0,0.0,82.19,9640.18,4125.4,1427.81,2500,West (New),8207.47,8053.21,154.26,72.07,154.26,-1562262.5
2025-09-20,18167.24,0.0,0,0.0,82.19,9289.91,4125.6,1453.38,2500,North,8877.33,8078.98,798.35,716.16,798.35,-1561464.15
2025-09-21,17271.74,0.0,0,0.0,82.19,8754.29,4125.8,1381.74,2500,West (New),8517.45,8007.54,509.91,427.72,509.91,-1560954.24
2025-09-22,17373.44,0.0,0,0.0,82.19,9121.82,4126.0,1389.88,2500,North,8251.61,8015.88,235.74,153.55,235.74,-1560718.5
2025-09-23,17975.14,0.0,0,0.0,82.19,8994.1,4126.2,1438.01,2500,West (New),8981.04,8064.21,916.83,834.64,916.83,-1559801.67
2025-09-24,17240.65,0.0,0,0.0,82.19,9280.24,4126.4,1379.25,2500,West (New),7960.41,8005.65,-45.24,-127.43,-45.24,-1559846.91
2025-09-25,17554.21,0.0,0,0.0,82.19,9570.86,4126.6,1404.34,2500,North,7983.34,8030.94,-47.59,-129.79,-47.59,-1559894.51
2025-09-26,18348.95,0.0,0,0.0,82.19,9481.4,4126.8,1467.92,2500,West (New),8867.54,8094.72,772.83,690.63,772.83,-1559121.68
2025-09-27,17278.42,0.0,0,0.0,82.19,8845.17,4127.0,1382.27,2500,West (New),8433.25,8009.27,423.98,341.79,423.98,-1558697.71
2025-09-28,17548.31,0.0,0,0.0,82.19,9169.59,4127.2,1403.86,2500,North,8378.72,8031.06,347.66,265.47,347.66,-1558350.05
2025-09-29,18327.06,0.0,0,0.0,82.19,9655.87,4127.4,1466.16,2500,North,8671.18,8093.56,577.62,495.43,577.62,-1557772.43
2025-09-30,16982.67,0.0,0,0.0,82.19,8597.1,4127.6,1358.61,2500,West (New),8385.57,7986.21,399.36,317.16,399.36,-1557373.07
2025-10-01,16880.64,0.0,0,12000.0,82.19,9267.33,4127.8,1350.45,2500,North,7613.3,7978.25,-364.95,-447.14,-12364.95,-1569738.02
2025-10-02,15992.18,0.0,0,0.0,82.19,8587.77,4128.0,1279.37,2500,North,7404.41,7907.37,-502.97,-585.16,-502.97,-1570240.99
2025-10-03,17727.09,0.0,0,0.0,82.19,9091.71,4128.2,1418.17,2500,West (New),8635.38,8046.37,589.02,506.82,589.02,-1569651.97
2025-10-04,18764.53,0.0,0,0.0,82.19,9730.65,4128.4,1501.16,2500,North,9033.88,8129.56,904.32,822.13,904.32,-1568747.65
2025-10-05,17903.05,0.0,0,0.0,82.19,9604.73,4128.6,1432.24,2500,North,8298.32,8060.84,237.48,155.29,237.48,-1568510.17
2025-10-06,18313.06,0.0,0,0.0,82.19,9290.0,4128.8,1465.04,2500,North,9023.06,8093.84,929.21,847.02,929.21,-1567580.96
2025-10-07,17439.65,0.0,0,0.0,82.19,9519.12,4129.0,1395.17,2500,West (New),7920.53,8024.17,-103.65,-185.84,-103.65,-1567684.61
2025-10-08,17204.16,0.0,0,0.0,82.19,9426.68,4129.2,1376.33,2500,West (New),7777.48,8005.53,-228.05,-310.24,-228.05,-1567912.66
2025-10-09,18015.76,0.0,500,0.0,82.19,9819.77,4129.4,1441.26,2500,North,8195.99,8070.66,125.33,43.14,-374.67,-1568287.33
2025-10-10,19555.35,0.0,0,0.0,82.19,10177.74,4129.6,1564.43,2500,North,9377.62,8194.03,1183.59,1101.4,1183.59,-1567103.74
2025-10-11,18136.61,0.0,0,0.0,82.19,9267.08,4129.8,1450.93,2500,North,8869.53,8080.73,788.8,706.61,788.8,-1566314.94
2025-10-12,19015.73,0.0,0,0.0,82.19,9789.13,4130.0,1521.26,2500,North,9226.59,8151.26,1075.34,993.14,1075.34,-1565239.6
2025-10-13,18820.81,0.0,0,0.0,82.19,10039.86,4130.2,1505.67,2500,North,8780.96,8135.87,645.09,562.9,645.09,-1564594.51
2025-10-14,18872.44,0.0,0,0.0,82.19,9654.26,4130.4,1509.8,2500,West (New),9218.18,8140.2,1077.99,995.79,1077.99,-1563516.53
2025-10-15,18561.48,0.0,0,0.0,82.19,9748.54,4130.6,1484.92,2500,West (New),8812.94,8115.52,697.42,615.23,697.42,-1562819.11
2025-10-16,19354.38,0.0,0,0.0,82.19,10420.34,4130.8,1548.35,2500,North,8934.04,8179.15,754.89,672.7,754.89,-1562064.22
2025-10-17,17046.52,0.0,0,0.0,82.19,8654.15,4131.0,1363.72,2500,West (New),8392.37,7994.72,397.65,315.46,397.65,-1561666.57
2025-10-18,18605.29,0.0,0,0.0,82.19,9544.17,4131.2,1488.42,2500,North,9061.12,8119.62,941.5,859.31,941.5,-1560725.07
2025-10-19,19018.05,0.0,0,0.0,82.19,9819.45,4131.4,1521.44,2500,West (New),9198.6,8152.84,1045.76,963.57,1045.76,-1559679.31
2025-10-20,18014.92,0.0,0,0.0,82.19,9808.31,4131.6,1441.19,2500,West (New),8206.61,8072.79,133.82,51.62,133.82,-1559545.5
2025-10-21,18303.11,0.0,0,0.0,82.19,9387.03,4131.8,1464.25,2500,West (New),8916.08,8096.05,820.03,737.84,820.03,-1558725.46
2025-10-22,18049.05,0.0,0,0.0,82.19,9462.39,4132.0,1443.92,2500,West (New),8586.66,8075.92,510.73,428.54,510.73,-1558214.73
2025-10-23,19586.62,0.0,0,0.0,82.19,10648.35,4132.2,1566.93,2500,West (New),8938.27,8199.13,739.14,656.95,739.14,-1557475.59
2025-10-24,18477.72,0.0,0,0.0,82.19,9288.42,4132.4,1478.22,2500,West (New),9189.3,8110.62,1078.68,996.49,1078.68,-1556396.91
2025-10-25,19616.78,0.0,0,0.0,82.19,9992.88,4132.6,1569.34,2500,West (New),9623.89,8201.94,1421.95,1339.76,1421.95,-1554974.96
2025-10-26,17877.6,0.0,0,0.0,82.19,9306.24,4132.8,1430.21,2500,West (New),8571.36,8063.01,508.35,426.16,508.35,-1554466.6
2025-10-27,18674.1,0.0,0,0.0,82.19,9737.01,4133.0,1493.93,2500,West (New),8937.09,8126.93,810.16,727.97,810.16,-1553656.44
2025-10-28,19111.76,0.0,0,0.0,82.19,9631.32,4133.2,1528.94,2500,West (New),9480.45,8162.14,1318.31,1236.11,1318.31,-1552338.13
2025-10-29,18646.44,0.0,0,0.0,82.19,9505.05,4133.4,1491.72,2500,West (New),9141.39,8125.12,1016.27,934.08,1016.27,-1551321.86
2025-10-30,18397.01,0.0,0,0.0,82.19,10091.96,4133.6,1471.76,2500,North,8305.04,8105.36,199.68,117.49,199.68,-1551122.18
2025-10-31,18671.25,0.0,0,0.0,82.19,9711.46,4133.8,1493.7,2500,West (New),8959.79,8127.5,832.29,750.1,832.29,-1550289.89
2025-11-01,19245.32,0.0,0,12000.0,82.19,10068.0,4134.0,1539.63,2500,North,9177.32,8173.63,1003.7,921.51,-10996.3,-1561286.19
2025-11-02,18685.56,0.0,0,0.0,82.19,9485.01,4134.2,1494.84,2500,North,9200.55,8129.04,1071.51,989.32,1071.51,-1560214.68
2025-11-03,18872.7,0.0,0,0.0,82.19,9831.5,4134.4,1509.82,2500,North,9041.2,8144.22,896.98,814.79,896.98,-1559317.7
2025-11-04,19519.51,0.0,0,0.0,82.19,10654.77,4134.6,1561.56,2500,West (New),8864.75,8196.16,668.59,586.4,668.59,-1558649.12
2025-11-05,18191.58,0.0,0,0.0,82.19,9845.88,4134.8,1455.33,2500,North,8345.7,8090.13,255.58,173.39,255.58,-1558393.54
2025-11-06,19061.38,0.0,0,0.0,82.19,10109.13,4135.0,1524.91,2500,North,8952.25,8159.91,792.34,710.15,792.34,-1557601.2
2025-11-07,19350.65,0.0,0,0.0,82.19,9757.09,4135.2,1548.05,2500,North,9593.56,8183.25,1410.31,1328.12,1410.31,-1556190.89
2025-11-08,18595.33,0.0,0,0.0,82.19,9341.85,4135.4,1487.63,2500,North,9253.48,8123.03,1130.45,1048.26,1130.45,-1555060.44
2025-11-09,19325.48,0.0,0,0.0,82.19,10524.88,4135.6,1546.04,2500,North,8800.6,8181.64,618.96,536.77,618.96,-1554441.48
2025-11-10,18960.29,0.0,0,0.0,82.19,9720.83,4135.8,1516.82,2500,North,9239.46,8152.62,1086.84,1004.65,1086.84,-1553354.64
2025-11-11,19834.31,0.0,0,0.0,82.19,10838.98,4136.0,1586.74,2500,West (New),8995.33,8222.74,772.58,690.39,772.58,-1552582.06
2025-11-12,19746.65,0.0,0,0.0,82.19,10848.8,4136.2,1579.73,2500,North,8897.85,8215.93,681.92,599.73,681.92,-1551900.14
2025-11-13,19338.7,0.0,0,0.0,82.19,9913.17,4136.4,1547.1,2500,North,9425.53,8183.5,1242.03,1159.84,1242.03,-1550658.1
2025-11-14,20047.54,0.0,0,0.0,82.19,10123.68,4136.6,1603.8,2500,North,9923.86,8240.4,1683.45,1601.26,1683.45,-1548974.65
2025-11-15,18502.49,0.0,0,0.0,82.19,9421.2,4136.8,1480.2,2500,West (New),9081.29,8117.0,964.29,882.1,964.29,-1548010.36
2025-11-16,18889.08,0.0,0,0.0,82.19,10339.19,4137.0,1511.13,2500,North,8549.89,8148.13,401.77,319.58,401.77,-1547608.59
2025-11-17,19743.98,0.0,0,0.0,82.19,10018.01,4137.2,1579.52,2500,North,9725.97,8216.72,1509.25,1427.06,1509.25,-1546099.35
2025-11-18,19493.95,0.0,0,0.0,82.19,10302.07,4137.4,1559.52,2500,North,9191.88,8196.92,994.96,912.77,994.96,-1545104.38
2025-11-19,19841.1,0.0,0,0.0,82.19,10901.79,4137.6,1587.29,2500,North,8939.31,8224.89,714.42,632.23,714.42,-1544389.96
2025-11-20,19142.14,0.0,0,0.0,82.19,9699.12,4137.8,1531.37,2500,West (New),9443.02,8169.17,1273.85,1191.66,1273.85,-1543116.11
2025-11-21,18774.85,0.0,0,0.0,82.19,10121.71,4138.0,1501.99,2500,North,8653.14,8139.99,513.15,430.96,513.15,-1542602.96
2025-11-22,18759.46,0.0,0,0.0,82.19,9939.65,4138.2,1500.76,2500,North,8819.8,8138.96,680.85,598.65,680.85,-1541922.11
2025-11-23,18353.34,0.0,0,0.0,82.19,9801.09,4138.4,1468.27,2500,North,8552.25,8106.67,445.58,363.39,445.58,-1541476.53
2025-11-24,20624.47,0.0,0,0.0,82.19,10875.38,4138.6,1649.96,2500,North,9749.09,8288.56,1460.53,1378.34,1460.53,-1540016.0
2025-11-25,20909.96,0.0,0,0.0,82.19,11244.96,4138.8,1672.8,2500,West (New),9665.0,8311.6,1353.4,1271.21,1353.4,-1538662.59
2025-11-26,18894.15,0.0,0,0.0,82.19,9601.35,4139.0,1511.53,2500,North,9292.79,8150.53,1142.26,1060.07,1142.26,-1537520.33
2025-11-27,20215.63,0.0,0,0.0,82.19,10958.11,4139.2,1617.25,2500,North,9257.51,8256.45,1001.06,918.87,1001.06,-1536519.27
