Date,Revenue,COGS,Salaries,Marketing,Rent,Utilities,CapEx,Loan_Payment,Product_Line,Department_Expense_Type,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
12-08-2025,11491.51,5102.29,2558.9,1261.25,1500,234.68,0,0,Software,Marketing,6389.22,5554.83,834.38,834.38,212595.65
13-08-2025,10960.95,4628.28,2559,1224.04,1500,233.39,0,0,Services,R&D,6332.67,5516.44,816.24,816.24,213411.89
14-08-2025,10954.59,4767.13,2559.1,963.31,1500,232.12,0,0,Services,Marketing,6187.46,5254.53,932.93,932.93,214344.82
15-08-2025,11063.11,4770.89,2559.2,1084.97,1500,230.86,0,0,Hardware,R&D,6292.22,5375.03,917.18,917.18,215262
16-08-2025,11462.22,4781.4,2559.3,1241.94,1500,229.63,0,0,Software,Admin,6680.82,5530.87,1149.95,1149.95,216411.95
17-08-2025,11259.56,4806.18,2559.4,982.25,1500,228.42,0,0,Hardware,Sales,6453.38,5270.07,1183.32,1183.32,217595.27
18-08-2025,12013.75,5011.95,2559.5,1351.82,1500,227.23,0,0,Hardware,Sales,7001.81,5638.55,1363.25,1363.25,218958.53
19-08-2025,10958.38,4400.03,2559.6,1028.06,1500,226.06,0,0,Software,Sales,6558.35,5313.72,1244.64,1244.64,220203.16
20-08-2025,11151.99,4922.85,2559.7,1090.52,1500,224.91,0,0,Software,Sales,6229.15,5375.13,854.01,854.01,221057.18
21-08-2025,11610.42,5014.86,2559.8,1109.17,1500,223.79,0,0,Software,Sales,6595.56,5392.76,1202.8,1202.8,222259.98
22-08-2025,11299.19,5037.39,2559.9,1119.85,1500,222.69,0,0,Software,R&D,6261.8,5402.44,859.36,859.36,223119.34
23-08-2025,11447.54,4642.61,2560,1204.55,1500,221.61,0,0,Software,Marketing,6804.94,5486.16,1318.78,1318.78,224438.12
24-08-2025,11778.98,4752.1,2560.1,1293.51,1500,220.55,0,0,Software,Sales,7026.88,5574.16,1452.72,1452.72,225890.84
25-08-2025,11228.56,4675.19,2560.2,1287.26,1500,219.52,0,0,Software,R&D,6553.37,5566.98,986.39,986.39,226877.24
26-08-2025,10222.55,4322.76,2560.3,1084.21,1500,218.51,0,0,Services,Marketing,5899.79,5363.02,536.77,536.77,227414
27-08-2025,11499.39,4782.27,2560.4,1205.66,1500,217.52,0,0,Services,Marketing,6717.12,5483.58,1233.54,1233.54,228647.54
28-08-2025,10353.51,4154.55,2560.5,1228.66,1500,216.56,0,0,Software,R&D,6198.96,5505.72,693.24,693.24,229340.77
29-08-2025,11366.48,5093.33,2560.6,966.48,1500,215.63,0,0,Consulting,Marketing,6273.15,5242.71,1030.43,1030.43,230371.21
30-08-2025,10952.03,4847.29,2560.7,913.26,1500,214.72,0,0,Software,Sales,6104.74,5188.67,916.06,916.06,231287.27
31-08-2025,10932.09,4702.71,2560.8,1150.67,1500,213.83,0,0,Software,Sales,6229.38,5425.3,804.08,804.08,232091.36
01-09-2025,11103.6,4567.61,2560.9,1084.79,1500,212.97,0,2000,Services,Marketing,6536,5358.66,1177.34,-822.66,231268.69
02-09-2025,11240.36,4806.79,2561,925.82,1500,212.14,0,0,Services,Marketing,6433.56,5198.96,1234.61,1234.61,232503.3
03-09-2025,10757.01,4746.79,2561.1,1073.57,1500,211.33,0,0,Software,Marketing,6010.22,5346,664.22,664.22,233167.52
04-09-2025,11141.26,4494.15,2561.2,1149.79,1500,210.55,0,0,Hardware,Sales,6647.12,5421.53,1225.59,1225.59,234393.11
05-09-2025,9995.76,4079.01,2561.3,857.03,1500,209.79,0,0,Services,Marketing,5916.75,5128.12,788.63,788.63,235181.74
06-09-2025,11275.46,4790.06,2561.4,1081.32,1500,209.06,0,0,Software,R&D,6485.4,5351.78,1133.62,1133.62,236315.36
07-09-2025,11514.2,4990.34,2561.5,1039.67,1500,208.36,0,0,Software,Sales,6523.87,5309.53,1214.34,1214.34,237529.7
08-09-2025,11334.21,4568.64,2561.6,951.39,1500,207.68,0,0,Software,Marketing,6765.57,5220.68,1544.89,1544.89,239074.59
09-09-2025,10723.06,4806.68,2561.7,1140.11,1500,207.04,0,0,Software,R&D,5916.37,5408.84,507.53,507.53,239582.12
10-09-2025,11222.85,4503.72,2561.8,1344.93,1500,206.42,0,0,Hardware,Admin,6719.13,5613.15,1105.98,1105.98,240688.1
11-09-2025,10364.35,4648.41,2561.9,1209.99,1500,205.82,0,0,Software,Sales,5715.94,5477.72,238.22,238.22,240926.32
12-09-2025,10596.24,4239.82,2562,949.05,1500,205.26,0,0,Software,R&D,6356.41,5216.31,1140.1,1140.1,242066.43
13-09-2025,11020.76,4629.33,2562.1,884.38,1500,204.72,0,0,Hardware,Admin,6391.43,5151.21,1240.22,1240.22,243306.65
14-09-2025,10911.19,4717.63,2562.2,957.35,1500,204.21,0,0,Software,Marketing,6193.56,5223.76,969.8,969.8,244276.44
15-09-2025,10967.03,4401.85,2562.3,1041.52,1500,203.73,0,0,Consulting,Sales,6565.18,5307.56,1257.62,1257.62,245534.07
16-09-2025,10752.93,4528.8,2562.4,1248.31,1500,203.28,0,0,Consulting,Sales,6224.13,5513.99,710.14,710.14,246244.21
17-09-2025,10572.74,4529.3,2562.5,1089.06,1500,202.86,0,0,Software,Admin,6043.44,5354.42,689.02,689.02,246933.23
18-09-2025,11423.59,4770.91,2562.6,1024.3,1500,202.47,0,0,Hardware,Admin,6652.68,5289.36,1363.32,1363.32,248296.55
19-09-2025,11337.58,4686.26,2562.7,1031.94,1500,202.1,0,0,Consulting,Sales,6651.32,5296.74,1354.58,1354.58,249651.13
20-09-2025,11429.86,4982.54,2562.8,1036.58,1500,201.76,0,0,Hardware,Sales,6447.32,5301.15,1146.17,1146.17,250797.3
21-09-2025,11469.78,4987.99,2562.9,1136.62,1500,201.46,0,0,Software,R&D,6481.79,5400.98,1080.81,1080.81,251878.11
22-09-2025,10368.96,4652.49,2563,867.57,1500,201.18,0,0,Software,Admin,5716.46,5131.75,584.72,584.72,252462.82
23-09-2025,11862.76,5092.05,2563.1,951.69,1500,200.93,0,0,Hardware,Sales,6770.71,5215.73,1554.98,1554.98,254017.8
24-09-2025,11096.47,4856.64,2563.2,1052.56,1500,200.71,0,0,Consulting,R&D,6239.83,5316.47,923.36,923.36,254941.17
25-09-2025,11084.59,4917.72,2563.3,1112.67,1500,200.52,0,0,Hardware,Sales,6166.87,5376.49,790.38,790.38,255731.55
26-09-2025,11099.02,4918.61,2563.4,1319.82,1500,200.36,0,0,Hardware,Marketing,6180.41,5583.58,596.83,596.83,256328.38
27-09-2025,11122.72,4522.18,2563.5,1315.24,1500,200.23,30529.07,0,Software,Sales,6600.54,5578.97,1021.57,-29507.51,226820.87
28-09-2025,11860.22,4930.97,2563.6,1385.85,1500,200.13,0,0,Software,Marketing,6929.25,5649.58,1279.67,1279.67,228100.54
29-09-2025,10658.2,4585.84,2563.7,936.41,1500,200.06,0,0,Software,Sales,6072.36,5200.17,872.19,872.19,228972.73
30-09-2025,10774.49,4762.03,2563.8,913.72,1500,200.01,0,0,Hardware,Admin,6012.46,5177.53,834.93,834.93,229807.66
01-10-2025,11387.8,5068.62,2563.9,1228.76,1500,200,0,2000,Hardware,Marketing,6319.17,5492.66,826.51,-1173.49,228634.17
02-10-2025,10170.64,4390.58,2564,1022.68,1500,200.02,0,0,Software,Marketing,5780.06,5286.7,493.36,493.36,229127.53
03-10-2025,12127.47,5313.58,2564.1,1177.84,1500,200.06,0,0,Services,Sales,6813.89,5442,1371.88,1371.88,230499.42
04-10-2025,10786.52,4413.19,2564.2,939.3,1500,200.14,0,0,Software,Marketing,6373.34,5203.64,1169.7,1169.7,231669.11
05-10-2025,10591.33,4260.47,2564.3,963.02,1500,200.24,0,0,Software,Sales,6330.85,5227.57,1103.29,1103.29,232772.4
06-10-2025,12339.84,5148.99,2564.4,998.78,1500,200.38,0,0,Services,Marketing,7190.85,5263.56,1927.29,1927.29,234699.69
07-10-2025,11760.05,4899.47,2564.5,1205.78,1500,200.54,0,0,Hardware,R&D,6860.58,5470.83,1389.75,1389.75,236089.44
08-10-2025,10711.71,4788.21,2564.6,1091.13,1500,200.74,19765.14,0,Services,Sales,5923.5,5356.47,567.03,-19198.11,216891.33
09-10-2025,11617.52,5057.22,2564.7,1193.15,1500,200.96,0,0,Software,Sales,6560.3,5458.81,1101.49,1101.49,217992.82
10-10-2025,11483.13,4838.13,2564.8,1201.07,1500,201.21,0,0,Consulting,Marketing,6645.01,5467.08,1177.93,1177.93,219170.75
11-10-2025,10428.44,4611.72,2564.9,1063.64,1500,201.49,0,0,Hardware,Marketing,5816.73,5330.04,486.69,486.69,219657.43
12-10-2025,11651.35,4824.1,2565,1072.08,1500,201.81,0,0,Hardware,Sales,6827.24,5338.88,1488.36,1488.36,221145.79
13-10-2025,11248.11,4891.28,2565.1,1085.59,1500,202.15,0,0,Software,R&D,6356.82,5352.84,1003.98,1003.98,222149.77
14-10-2025,11195.64,4717.67,2565.2,1094.95,1500,202.51,0,0,Software,Sales,6477.97,5362.66,1115.31,1115.31,223265.08
15-10-2025,11847.2,5304.93,2565.3,992.28,1500,202.91,0,0,Hardware,Marketing,6542.27,5260.49,1281.78,1281.78,224546.86
16-10-2025,11320.95,4749.16,2565.4,1215.3,1500,203.34,0,0,Consulting,Sales,6571.79,5484.04,1087.76,1087.76,225634.61
17-10-2025,10789.74,4753.51,2565.5,1134.97,1500,203.79,0,0,Services,Marketing,6036.23,5404.27,631.96,631.96,226266.58
18-10-2025,11656.22,5073.94,2565.6,1217.92,1500,204.28,0,0,Consulting,Sales,6582.27,5487.79,1094.48,1094.48,227361.06
19-10-2025,11047.29,4813.69,2565.7,893.81,1500,204.79,0,0,Hardware,Sales,6233.6,5164.3,1069.29,1069.29,228430.35
20-10-2025,11478.01,5088.54,2565.8,1148.04,1500,205.33,0,0,Hardware,Sales,6389.47,5419.17,970.3,970.3,229400.65
21-10-2025,11393.87,4581.35,2565.9,1055.24,1500,205.9,0,0,Hardware,Admin,6812.52,5327.04,1485.48,1485.48,230886.13
22-10-2025,11853.57,4742,2566,1323.98,1500,206.49,0,0,Services,Sales,7111.58,5596.47,1515.1,1515.1,232401.23
23-10-2025,11324.84,4590.7,2566.1,923.08,1500,207.12,0,0,Services,Sales,6734.14,5196.3,1537.84,1537.84,233939.07
24-10-2025,11771.86,4740.9,2566.2,976.55,1500,207.77,0,0,Services,Sales,7030.95,5250.51,1780.44,1780.44,235719.51
25-10-2025,11750.31,4717.19,2566.3,1209.22,1500,208.45,0,0,Consulting,Admin,7033.12,5483.96,1549.16,1549.16,237268.67
26-10-2025,11301.12,4606.95,2566.4,1129.2,1500,209.15,0,0,Software,Sales,6694.18,5404.75,1289.43,1289.43,238558.1
27-10-2025,10730.58,4678.44,2566.5,910.28,1500,209.88,0,0,Hardware,Marketing,6052.15,5186.66,865.49,865.49,239423.59
28-10-2025,11952.73,4942.33,2566.6,1330.73,1500,210.64,0,0,Software,Marketing,7010.4,5607.98,1402.42,1402.42,240826.01
29-10-2025,11761.49,5194.7,2566.7,1194.68,1500,211.43,0,0,Consulting,Marketing,6566.79,5472.81,1093.98,1093.98,241919.99
30-10-2025,11422.93,4802.76,2566.8,996,1500,212.24,0,0,Hardware,Marketing,6620.17,5275.04,1345.13,1345.13,243265.12
31-10-2025,11485.55,4818.62,2566.9,1031.96,1500,213.08,0,0,Hardware,R&D,6666.93,5311.94,1354.99,1354.99,244620.12
01-11-2025,12468.33,5579.15,2567,1250.55,1500,213.94,0,2000,Services,Admin,6889.18,5531.49,1357.69,-642.31,243977.81
02-11-2025,11326.93,4952.95,2567.1,1135.37,1500,214.83,0,0,Software,Sales,6373.98,5417.3,956.68,956.68,244934.49
03-11-2025,12270.73,5151.1,2567.2,1163.26,1500,215.74,0,0,Consulting,R&D,7119.63,5446.21,1673.43,1673.43,246607.92
04-11-2025,12185.98,4879.42,2567.3,1196.76,1500,216.68,0,0,Software,Admin,7306.56,5480.74,1825.82,1825.82,248433.74
05-11-2025,11198.94,4635.42,2567.4,1260.6,1500,217.65,0,0,Consulting,R&D,6563.52,5545.65,1017.87,1017.87,249451.61
06-11-2025,12113.86,4871.28,2567.5,1244.83,1500,218.63,0,0,Services,Sales,7242.58,5530.96,1711.62,1711.62,251163.23
07-11-2025,11690.37,4839.85,2567.6,1130.86,1500,219.65,0,0,Hardware,R&D,6850.52,5418.1,1432.42,1432.42,252595.65
08-11-2025,12203.19,5157.31,2567.7,1077.05,1500,220.68,0,0,Software,Sales,7045.89,5365.43,1680.45,1680.45,254276.1
09-11-2025,11801.11,4906.45,2567.8,1321.12,1500,221.74,0,0,Consulting,Sales,6894.66,5610.66,1283.99,1283.99,255560.1
10-11-2025,11139.24,4674.68,2567.9,960.7,1500,222.82,0,0,Software,Sales,6464.56,5251.43,1213.14,1213.14,256773.23
11-11-2025,11995.02,5232.11,2568,1224.33,1500,223.93,0,0,Software,Marketing,6762.9,5516.26,1246.64,1246.64,258019.88
12-11-2025,12370.95,5219.65,2568.1,1052.11,1500,225.06,0,0,Software,Sales,7151.31,5345.27,1806.04,1806.04,259825.92
13-11-2025,11683.12,5239.94,2568.2,1394,1500,226.21,0,0,Software,Marketing,6443.18,5688.41,754.77,754.77,260580.69
14-11-2025,12075.4,4993.74,2568.3,1400.78,1500,227.38,0,0,Hardware,Sales,7081.66,5696.46,1385.2,1385.2,261965.89
15-11-2025,12891.08,5408.97,2568.4,1062.18,1500,228.57,0,0,Hardware,Sales,7482.11,5359.15,2122.96,2122.96,264088.85
16-11-2025,12783.23,5688.71,2568.5,1066.6,1500,229.79,0,0,Software,Sales,7094.52,5364.88,1729.64,1729.64,265818.49
17-11-2025,12485.2,5232.61,2568.6,1481.49,1500,231.02,0,0,Services,R&D,7252.59,5781.11,1471.48,1471.48,267289.96
18-11-2025,12538.45,5423.21,2568.7,1306.74,1500,232.28,0,0,Software,Sales,7115.24,5607.72,1507.52,1507.52,268797.48
19-11-2025,12185.85,5444.71,2568.8,1097.59,1500,233.55,0,0,Software,Marketing,6741.14,5399.95,1341.2,1341.2,270138.68
20-11-2025,12121.24,4871.35,2568.9,1085.35,1500,234.85,0,0,Hardware,R&D,7249.89,5389.09,1860.79,1860.79,271999.47
21-11-2025,12128.35,5181.42,2569,1077.82,1500,236.16,0,0,Hardware,Sales,6946.93,5382.98,1563.95,1563.95,273563.42
22-11-2025,12286.42,5470.99,2569.1,1062.26,1500,237.5,0,0,Software,R&D,6815.42,5368.85,1446.57,1446.57,275009.99
23-11-2025,12214.06,5172.51,2569.2,1184.36,1500,238.85,0,0,Hardware,Sales,7041.56,5492.41,1549.15,1549.15,276559.14
24-11-2025,12932.54,5454.52,2569.3,1379.83,1500,240.22,0,0,Software,Marketing,7478.02,5689.35,1788.67,1788.67,278347.81
25-11-2025,11732.27,5178.85,2569.4,1354.85,1500,241.6,0,0,Hardware,Marketing,6553.41,5665.86,887.56,887.56,279235.37
26-11-2025,12586.35,5581.33,2569.5,1131.83,1500,243.01,0,0,Hardware,R&D,7005.02,5444.34,1560.68,1560.68,280796.05
27-11-2025,12158.97,5029.73,2569.6,1309.75,1500,244.43,0,0,Services,R&D,7129.23,5623.78,1505.45,1505.45,282301.51
28-11-2025,11984.05,5179.58,2569.7,968.38,1500,245.87,0,0,Software,R&D,6804.48,5283.95,1520.52,1520.52,283822.03
29-11-2025,12151.74,5056.97,2569.8,1093.02,1500,247.32,0,0,Services,Sales,7094.77,5410.15,1684.63,1684.63,285506.66
30-11-2025,12944.1,5267.56,2569.9,1348.74,1500,248.79,0,0,Software,Marketing,7676.54,5667.44,2009.11,2009.11,287515.76
01-12-2025,12686.62,5698.22,2570,1364.99,1500,250.28,0,2000,Software,Marketing,6988.4,5685.27,1303.13,-696.87,286818.89
02-12-2025,12266.48,5388.13,2570.1,1056.49,1500,251.78,0,0,Services,Marketing,6878.34,5378.37,1499.97,1499.97,288318.86
03-12-2025,12765.39,5211.95,2570.2,1521.35,1500,253.29,0,0,Hardware,R&D,7553.44,5844.84,1708.6,1708.6,290027.47
04-12-2025,12316.17,5227.33,2570.3,1009.44,1500,254.82,0,0,Hardware,R&D,7088.84,5334.56,1754.28,1754.28,291781.74
05-12-2025,12286.79,5354.09,2570.4,1051.34,1500,256.36,0,0,Software,Sales,6932.71,5378.1,1554.6,1554.6,293336.35
06-12-2025,12953.38,5595.05,2570.5,1270.05,1500,257.92,0,0,Software,Marketing,7358.34,5598.46,1759.87,1759.87,295096.22
07-12-2025,13037.19,5685.65,2570.6,1245.36,1500,259.48,0,0,Hardware,Admin,7351.54,5575.44,1776.1,1776.1,296872.32
08-12-2025,12837.8,5749.75,2570.7,1540.41,1500,261.06,0,0,Software,Marketing,7088.05,5872.17,1215.88,1215.88,298088.2
09-12-2025,12663.81,5119.24,2570.8,1394.61,1500,262.65,0,0,Consulting,Sales,7544.57,5728.06,1816.51,1816.51,299904.71
10-12-2025,13069.35,5579.81,2570.9,1137.25,1500,264.25,0,0,Software,Sales,7489.54,5472.41,2017.13,2017.13,301921.84
11-12-2025,12556.34,5516.43,2571,1226.8,1500,265.87,0,0,Hardware,Marketing,7039.91,5563.66,1476.25,1476.25,303398.09
12-12-2025,13338.98,5434.53,2571.1,1421.3,1500,267.49,0,0,Services,Sales,7904.45,5759.89,2144.56,2144.56,305542.65
13-12-2025,13013.98,5490.34,2571.2,1203.31,1500,269.12,0,0,Hardware,Sales,7523.64,5543.63,1980.02,1980.02,307522.67
14-12-2025,12751.87,5294.18,2571.3,1496.54,1500,270.76,0,0,Software,Sales,7457.69,5838.6,1619.09,1619.09,309141.76
15-12-2025,12212.64,5297.63,2571.4,991.92,1500,272.41,0,0,Software,Marketing,6915.02,5335.73,1579.28,1579.28,310721.04
16-12-2025,13304.54,5322.73,2571.5,1430.15,1500,274.07,0,0,Hardware,Sales,7981.8,5775.72,2206.09,2206.09,312927.13
17-12-2025,14035.83,5990.43,2571.6,1512.9,1500,275.73,0,0,Software,Admin,8045.4,5860.23,2185.17,2185.17,315112.3
18-12-2025,12550.73,5600.23,2571.7,1481,1500,277.4,0,0,Hardware,Admin,6950.5,5830.1,1120.4,1120.4,316232.7
19-12-2025,13124.01,5717.41,2571.8,1472.06,1500,279.08,0,0,Software,Admin,7406.59,5822.94,1583.65,1583.65,317816.35
20-12-2025,13944.35,6206.79,2571.9,1171.71,1500,280.77,0,0,Services,Marketing,7737.56,5524.38,2213.18,2213.18,320029.53
21-12-2025,12970.79,5308.11,2572,1085.15,1500,282.46,0,0,Software,Sales,7662.68,5439.61,2223.08,2223.08,322252.61
22-12-2025,13584.06,5856.61,2572.1,1213.94,1500,284.15,0,0,Hardware,Admin,7727.45,5570.2,2157.26,2157.26,324409.87
23-12-2025,14122.76,6188.72,2572.2,1217.45,1500,285.86,0,0,Software,Sales,7934.04,5575.51,2358.53,2358.53,326768.4
24-12-2025,12894.29,5451.07,2572.3,1489.75,1500,287.56,0,0,Services,Marketing,7443.22,5849.61,1593.61,1593.61,328362.01
25-12-2025,13762.5,5989.75,2572.4,1571.5,1500,289.27,0,0,Software,R&D,7772.75,5933.17,1839.59,1839.59,330201.59
26-12-2025,13833.68,6167.59,2572.5,1247.04,1500,290.98,0,0,Services,Sales,7666.09,5610.52,2055.57,2055.57,332257.16
27-12-2025,13988.91,5871.57,2572.6,1205.85,1500,292.7,0,0,Software,Marketing,8117.33,5571.14,2546.19,2546.19,334803.35
28-12-2025,13701.09,5731.38,2572.7,1522.22,1500,294.41,0,0,Hardware,Marketing,7969.7,5889.34,2080.37,2080.37,336883.72
29-12-2025,14253.25,6153.02,2572.8,1277.73,1500,296.13,0,0,Hardware,R&D,8100.23,5646.66,2453.58,2453.58,339337.29
30-12-2025,13118.51,5728.79,2572.9,1182.81,1500,297.85,0,0,Services,Admin,7389.71,5553.56,1836.15,1836.15,341173.45
31-12-2025,14414.19,5882.45,2573,1707.92,1500,299.57,0,0,Software,R&D,8531.75,6080.49,2451.26,2451.26,343624.7
01-01-2026,13561,5520.16,2573.1,1489.76,1500,301.72,0,2000,Software,Marketing,8040.85,5864.58,2176.26,176.26,343800.97
02-01-2026,14077.71,5659.33,2573.2,1621.83,1500,303.44,0,0,Hardware,Sales,8418.39,5998.47,2419.91,2419.91,346220.88
03-01-2026,14485.34,6143.41,2573.3,1352.19,1500,305.16,0,0,Software,Sales,8341.93,5730.64,2611.29,2611.29,348832.17
04-01-2026,14972.77,6168.29,2573.4,1302.41,1500,306.88,0,0,Software,R&D,8804.47,5682.68,3121.79,3121.79,351953.96
05-01-2026,14164.24,6125.11,2573.5,1224.95,1500,308.59,0,0,Software,Sales,8039.13,5607.04,2432.09,2432.09,354386.05
06-01-2026,14861.91,6444.87,2573.6,1697.42,1500,310.3,0,0,Software,Marketing,8417.04,6081.33,2335.71,2335.71,356721.76
07-01-2026,14163.83,6164.08,2573.7,1314.59,1500,312.01,0,0,Hardware,Sales,7999.75,5700.31,2299.44,2299.44,359021.21
08-01-2026,13752.31,5900.78,2573.8,1379.3,1500,313.72,0,0,Consulting,Marketing,7851.53,5766.82,2084.71,2084.71,361105.92
09-01-2026,14763.36,5907.32,2573.9,1463.79,1500,315.42,0,0,Software,R&D,8856.04,5853.11,3002.93,3002.93,364108.85
10-01-2026,13194.82,5400.49,2574,1552.41,1500,317.12,0,0,Hardware,Sales,7794.32,5943.52,1850.8,1850.8,365959.65
11-01-2026,13631.57,5552.01,2574.1,1575.71,1500,318.81,0,0,Consulting,Sales,8079.55,5968.62,2110.93,2110.93,368070.58
12-01-2026,13527.7,6003.11,2574.2,1333.89,1500,320.5,0,0,Consulting,Marketing,7524.59,5728.58,1796,1796,369866.58
13-01-2026,14568.03,6119.32,2574.3,1577.12,1500,322.18,0,0,Hardware,R&D,8448.71,5973.6,2475.11,2475.11,372341.69
14-01-2026,14277.78,6217.35,2574.4,1142.87,1500,323.85,0,0,Consulting,Sales,8060.43,5541.13,2519.31,2519.31,374861
15-01-2026,14252.54,5746.96,2574.5,1576.33,1500,325.52,0,0,Services,Sales,8505.59,5976.35,2529.24,2529.24,377390.24
16-01-2026,14580.14,6311.82,2574.6,1689.96,1500,327.18,0,0,Software,Sales,8268.33,6091.73,2176.59,2176.59,379566.83
17-01-2026,14711.86,6274.1,2574.7,1261.57,1500,328.83,0,0,Software,Admin,8437.75,5665.1,2772.65,2772.65,382339.48
18-01-2026,13641.69,5574.47,2574.8,1460.82,1500,330.47,0,0,Hardware,Marketing,8067.22,5866.09,2201.13,2201.13,384540.61
19-01-2026,15284.22,6213.67,2574.9,1360.56,1500,332.11,0,0,Hardware,Admin,9070.55,5767.57,3302.99,3302.99,387843.6
20-01-2026,15571.85,6568.75,2575,1401.99,1500,333.73,0,0,Hardware,Sales,9003.1,5810.72,3192.38,3192.38,391035.98
21-01-2026,15082.05,6727.44,2575.1,1369.97,1500,335.34,0,0,Hardware,R&D,8354.61,5780.41,2574.2,2574.2,393610.18
22-01-2026,14901.2,6285,2575.2,1302.62,1500,336.95,0,0,Software,Sales,8616.2,5714.77,2901.43,2901.43,396511.61
23-01-2026,13963.49,5622.91,2575.3,1145.3,1500,338.54,0,0,Services,Sales,8340.58,5559.15,2781.43,2781.43,399293.05
24-01-2026,14904.81,6113.2,2575.4,1581.88,1500,340.12,0,0,Hardware,Sales,8791.61,5997.41,2794.21,2794.21,402087.25
25-01-2026,15157.92,6639.45,2575.5,1230.19,1500,341.69,0,0,Software,R&D,8518.47,5647.39,2871.08,2871.08,404958.33
26-01-2026,14847.48,6659.04,2575.6,1560.91,1500,343.25,0,0,Software,Admin,8188.44,5979.76,2208.69,2208.69,407167.02
27-01-2026,14546.04,5901.26,2575.7,1481.75,1500,344.79,0,0,Services,Marketing,8644.78,5902.24,2742.54,2742.54,409909.56
28-01-2026,15178.1,6488.14,2575.8,1696.69,1500,346.33,0,0,Software,Marketing,8689.96,6118.81,2571.14,2571.14,412480.7
29-01-2026,15090.32,6158.15,2575.9,1314.16,1500,347.84,0,0,Software,Marketing,8932.16,5737.9,3194.26,3194.26,415674.96
30-01-2026,15785.12,6418.76,2576,1387.21,1500,349.35,0,0,Consulting,Sales,9366.36,5812.56,3553.8,3553.8,419228.76
31-01-2026,15203.82,6377.3,2576.1,1816.4,1500,350.84,0,0,Software,Sales,8826.51,6243.34,2583.17,2583.17,421811.94
01-02-2026,14707.57,6107.18,2576.2,1405.61,1500,352.31,0,2000,Consulting,R&D,8600.39,5834.12,2766.27,766.27,422578.21
02-02-2026,15776.38,6438.91,2576.3,1367.56,1500,353.77,0,0,Services,Marketing,9337.46,5797.63,3539.84,3539.84,426118.05
03-02-2026,15119.12,6537.03,2576.4,1704.65,1500,355.21,0,0,Software,Marketing,8582.09,6136.26,2445.83,2445.83,428563.88
04-02-2026,15142.54,6057.67,2576.5,1382.14,1500,356.64,0,0,Services,Sales,9084.88,5815.28,3269.6,3269.6,431833.48
05-02-2026,14977.43,6330.52,2576.6,1254.72,1500,358.05,0,0,Hardware,Marketing,8646.91,5689.36,2957.55,2957.55,434791.03
06-02-2026,14530.99,6168.01,2576.7,1594.53,1500,359.44,0,0,Software,Marketing,8362.98,6030.67,2332.31,2332.31,437123.34
07-02-2026,14998.87,6722.62,2576.8,1593.6,1500,360.81,0,0,Hardware,Admin,8276.25,6031.21,2245.04,2245.04,439368.38
08-02-2026,15894.29,7009.84,2576.9,1841.27,1500,362.17,0,0,Services,Marketing,8884.45,6280.34,2604.11,2604.11,441972.49
09-02-2026,15000.16,6477.79,2577,1498.62,1500,363.51,0,0,Consulting,Marketing,8522.37,5939.12,2583.25,2583.25,444555.74
10-02-2026,16237.48,6601.6,2577.1,1595.31,1500,364.83,0,0,Software,Sales,9635.88,6037.24,3598.65,3598.65,448154.39
11-02-2026,15279.72,6766.95,2577.2,1568.31,1500,366.13,0,0,Consulting,Admin,8512.77,6011.63,2501.14,2501.14,450655.53
12-02-2026,14764.63,6509.85,2577.3,1490.23,1500,367.41,0,0,Hardware,Sales,8254.78,5934.94,2319.84,2319.84,452975.37
13-02-2026,15773.39,7041.84,2577.4,1825.27,1500,368.67,0,0,Hardware,R&D,8731.55,6271.34,2460.22,2460.22,455435.59
14-02-2026,15598.87,6331.86,2577.5,1756.45,1500,369.91,0,0,Services,R&D,9267.02,6203.86,3063.16,3063.16,458498.75
15-02-2026,15719.93,6637.97,2577.6,1621.19,1500,371.13,0,0,Software,Sales,9081.96,6069.92,3012.04,3012.04,461510.79
16-02-2026,15920,6461.6,2577.7,1819.82,1500,372.33,0,0,Hardware,Sales,9458.4,6269.85,3188.55,3188.55,464699.34
17-02-2026,16215.85,6909.33,2577.8,1941.45,1500,373.5,0,0,Hardware,Admin,9306.53,6392.75,2913.78,2913.78,467613.12
18-02-2026,15823.49,6374.38,2577.9,1530.51,1500,374.66,0,0,Software,Sales,9449.11,5983.07,3466.04,3466.04,471079.16
19-02-2026,16481.46,6709.68,2578,1704.18,1500,375.79,0,0,Hardware,Marketing,9771.78,6157.97,3613.8,3613.8,474692.96
20-02-2026,14645.34,5951.87,2578.1,1555.22,1500,376.9,0,0,Software,Marketing,8693.47,6010.22,2683.25,2683.25,477376.21
21-02-2026,16842.79,7078.89,2578.2,1378.3,1500,377.99,0,0,Hardware,Admin,9763.9,5834.49,3929.41,3929.41,481305.62
22-02-2026,15674.98,6440.45,2578.3,1353.05,1500,379.06,0,0,Services,Marketing,9234.54,5810.41,3424.13,3424.13,484729.75
23-02-2026,15548.47,6713.89,2578.4,1314.1,1500,380.1,0,0,Software,Sales,8834.58,5772.6,3061.98,3061.98,487791.73
24-02-2026,16246.64,6916.3,2578.5,1597.05,1500,381.12,0,0,Hardware,Marketing,9330.34,6056.67,3273.67,3273.67,491065.4
