Date,Amazon_Sales,Flipkart_Sales,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow
16-04-2025,129933.41202188874,43761.73438719566,41030.84722310853,16779.015936427775,307815.14940380584,103,1467.5511781934465,66942.68831055696,92199.95982306899,175983.11842643816,68922.0721544233,15834.173641678419,24826.091261215915,5329.069618613477,30940.17795839573,1675.494846592881,11513.16,-10409.86163605706,54545,-62622.77820948028
17-04-2025,37230.32022436275,92692.25914933345,52627.22934378106,69727.38784764223,399053.9735217884,163,1461.7507789561312,52019.08681597066,235933.26637391292,121655.8710568207,68923.8762752169,73916.44660362836,12372.29168560887,3583.0790549793924,19780.444797752614,3346.8795919272934,11513.16,-7481.399668680864,248336,-364120.5313374052
18-04-2025,106991.02215224397,45994.230903361895,58533.85696817962,75368.60118123396,196607.52449465607,90,1456.2664860989564,98510.4334063868,86235.75164018934,143646.26786940778,121888.75982304677,70978.84080491425,39707.38433457944,4631.033866245152,32073.090207707217,-6088.666180662915,11513.16,-9183.698376686827,196068,-293969.36042894743
19-04-2025,49353.32771425532,96028.8688822328,50483.67781892995,66917.01012258545,160166.05492210126,121,1451.4204052754715,77789.63098811317,166265.26814680733,84521.33559262763,40266.999787647655,47116.50082669163,22286.722053433758,1486.9183375179057,48773.835359966644,-966.782331513491,11513.16,-9765.800762689267,49372,-65758.69206839788
20-04-2025,65954.35348605039,46468.764633926694,50971.59054888688,32220.476760562036,285814.5600227774,215,1456.5541898063307,78564.70716431568,301885.98923069617,88202.66578210481,104357.76480337394,47865.07325739822,33268.57068771194,4143.443813442866,30412.98693407508,4298.96793481375,11513.16,-11781.453700438022,32741,-9957.25654154853
21-04-2025,37013.55732626721,90303.20706975575,56307.73759149645,51021.8806484773,427610.0033800064,123,1459.2235703998758,112514.53992988922,73737.44035136532,143121.28786226216,110882.7349764308,43634.139203720864,15222.925335030923,1913.2792231785438,47191.32482130467,-5559.794378354094,11513.16,-14352.952268847932,256767,-231333.92903227243
22-04-2025,139073.46488969424,30478.70339534265,44919.54621164536,54455.14313976012,254181.27162322993,142,1469.313043777329,83890.31212975536,164172.07047630294,116298.50381054198,107805.48738159129,53805.85506724522,12987.483690757737,4741.87165491046,15658.118459603964,-4105.299767612678,11513.16,-10356.991011623837,238561,-326548.1660095668
23-04-2025,151410.09047295782,86868.0771152868,48947.416178048945,48263.915405004016,266904.99881766597,265,1452.6701385690367,71133.26168988868,111507.109625179,172700.8520372897,75487.02385222341,71947.32511245518,25954.33213769491,3477.323133591272,28316.310234253684,-4816.021413527109,11513.16,-8934.394750619183,269203,-237463.41594146314
24-04-2025,61653.647272598144,74614.92778083016,43800.63269232675,18074.87907484678,399100.0970657361,133,1465.2133880091903,49670.02229465323,220722.7208758057,75691.02708061137,83968.437586913,54783.202066906466,29593.05331368313,1714.1967830920917,48441.635427294495,-1443.0009086373002,11513.16,-7540.801691879493,84627,-151587.7362253176
25-04-2025,104634.17727169325,92784.75875039227,43680.919526235746,19219.97220004281,145807.46143158904,280,1451.3152378396871,119484.30573244445,123196.35145075245,117730.58987209189,91487.9625155869,26666.059267624947,14533.894154244772,5776.121484056239,36354.208025531974,3908.266409957537,11513.16,-11356.442145754678,169789,-28659.442655249848
26-04-2025,51450.103952382415,40692.72351682023,58047.43731813232,56397.49300169787,183970.32024148759,92,1461.3247110208213,49177.558844069885,222759.70634740277,47698.54070189415,49457.13419486625,35165.71512281023,26689.994593505275,3718.864923189577,30215.705148675395,-4512.218373027353,11513.16,-11424.729837995106,224717,-172792.82502876883
27-04-2025,176088.2960887647,72812.67378244127,31928.669715928478,29972.680244475076,431482.4591122515,219,1466.1945871185267,106443.21111248095,115743.13810852726,149976.53423002124,114813.89363365127,69035.64569866634,20228.259410152998,5575.083592125735,20295.353722727967,2102.4477734997827,11513.16,-7508.053520319796,81284,-321292.4290687838
28-04-2025,167155.19013370687,28701.705632144665,60520.258024569914,60155.17563510125,211930.71173031413,183,1469.9126129156061,56314.24975653564,127709.81659334686,90983.20417293493,81087.74213211205,23551.71741152338,29549.849317542852,2060.9823039458406,33147.355243430764,2722.8160425020915,11513.16,-10368.118293578706,249575,-71376.26031428977
29-04-2025,75426.40909770007,84345.15663523073,63142.6773764901,58056.90247579354,105871.48427758987,224,1468.0821000866426,87399.08418838758,188690.61976036534,117232.88947329826,59250.95860192437,62597.71864057818,20829.66757395106,1713.3826645642177,24261.929416803214,-1429.6020673703397,11513.16,-11655.441209373854,173097,-149698.49299346175
30-04-2025,167363.2370316271,21979.364786033286,50227.17324394466,61134.6324162742,330717.49112827657,273,1462.9153655270118,92935.16799724686,114294.50137226595,106054.20864435167,33150.187087055354,59671.657421898955,40495.312670389736,2579.88314604915,25535.113797184094,158.2601943944146,11513.16,-16667.681119255547,260644,-290741.3187357535
01-05-2025,117191.81459574221,88928.43103196638,39067.699578715976,71744.05890780041,259032.7559440829,249,1451.934159845463,96250.35655098858,230593.85411504563,157032.43885161163,35590.40707896234,23167.044379143783,32932.633665620575,3313.60001004584,27673.647630631887,514.6738074326622,11513.16,-16267.620251592058,41758,-309819.07823966135
02-05-2025,41355.01208833685,106372.68861499373,63496.94685650921,67230.51091568619,102876.7594806486,86,1459.2888004868862,128716.24406331818,106476.1289500954,114591.22641207861,54591.24284390555,57038.48345469053,15339.357155511654,2106.876999791448,18428.620348465305,-2578.78643003619,11513.16,-15771.781428779163,17718,-140151.57478522233
03-05-2025,69837.90925968272,36066.24124047193,62198.597471810404,17875.117283970372,308063.83796374453,224,1467.0828420165124,70588.04747167442,256780.21365992527,154575.97988570287,106079.43346891712,46079.93660654376,40591.06481299323,3009.033826085853,53111.476009211874,2423.7245198713254,11513.16,-17871.138289017086,283625,-241094.49687090807
04-05-2025,128768.31341016438,74778.78092239598,48618.146788208076,15366.05828304368,278904.80905238056,244,1456.6387085924543,109036.14600873523,295642.8356800856,95255.16612242171,37990.00438385278,69516.20002834448,45884.445126544604,1219.2285465164787,37037.85177727119,381.35024383306427,11513.16,-10458.329002608316,53643,-114634.17288771717
05-05-2025,152648.18980241474,94679.16981327742,31898.596298584704,52467.979476570494,135849.69431459383,96,1452.5449208938342,82236.07092997033,264421.4099901968,63965.02349989351,34021.65374087579,25535.766038111295,32282.263307531997,1412.711189253271,23802.717001494537,2397.2416669006243,11513.16,-17618.50648235226,189378,-322510.7582048076
06-05-2025,162644.57671553417,87302.11706700079,22238.171993903386,29543.577062575736,187072.5413776104,98,1450.3808159950038,91669.67984349694,132639.16366219762,72116.99989802185,121904.62980745791,73127.51404595144,39353.53048400491,1264.0728934138601,29714.6288720281,-337.6392483843556,11513.16,-13977.470460201625,210130,-261688.20586293194
07-05-2025,180143.1989559455,82536.22894789382,53002.07401971235,52938.88702258335,372026.35147570225,127,1461.6563814934411,52799.574352214855,290493.4970761713,61737.76623100479,96369.91844114952,33945.687332504145,34032.090317612674,1993.98748065865,17665.038490663715,-5768.240502690185,11513.16,-17635.235169630527,39970,-156498.25858167876
08-05-2025,62723.99709743337,21800.282270641255,35982.46585698756,49792.416931234366,168660.34712611517,284,1467.229099112164,120091.22361678061,193671.63708871065,86494.14162383875,36201.86516194488,33720.1111902767,42227.32635058807,5559.659174440896,15938.391875354358,-2207.346874980227,11513.16,-13891.043936538006,106530,-313206.08761775104
09-05-2025,110294.79242605338,47538.62748635963,54190.18817455593,73138.66350608492,229732.4181124742,231,1450.2253685719068,91503.46211250366,110148.681924961,75681.56248310085,113175.72205772495,50950.74123195115,17205.314851216666,1282.303299498878,31239.133140371538,-6339.194260378689,11513.16,-12026.665391724824,46255,-71187.17599473236
10-05-2025,111951.552370625,68172.39646661367,53724.77630093997,47288.78793400804,150813.881933155,74,1455.0485740881136,34227.01372792911,294539.329404294,157802.61249405768,96591.98168473566,50440.66795628981,27840.381668024223,2544.841578209007,40703.97910240326,157.2497053533334,11513.16,-13851.514784865594,78528,-207111.57380752932
11-05-2025,154918.06951638963,33781.321139349,24618.035266206687,16702.332910686306,417404.4331426313,274,1458.2904749618433,123192.70511576996,294275.5663122358,153482.86912746078,30026.68486648798,31701.16569947773,32707.833166488468,1535.0380766320422,50465.42158097135,4140.933761610203,11513.16,-16428.176725860805,43318,-190023.33774022688
12-05-2025,158598.45569901317,107445.4551322648,52843.53000204776,70972.14540578012,246599.6179306373,170,1458.9911198544671,35421.25556925503,208287.51952891127,164576.06858851004,31231.858443847454,79174.60768685318,14675.147199546609,4616.379586304265,52931.53719600387,-2033.2307349472476,11513.16,-13552.466073640979,335713,-106700.27315154279
13-05-2025,96316.64748993047,75809.0138090196,32032.205625697286,44767.49975025003,145841.15484952525,210,1449.2625772729311,74479.56492138394,121829.54628558166,72573.62387537325,106327.2720907509,26552.63360524671,42318.34900733065,4646.818428720428,27421.89517884683,-5646.375527568242,11513.16,-7315.5066889108275,112862,-189694.516017089
14-05-2025,116470.71690209553,100571.44762145438,60564.30611787808,64508.09311063802,197358.83434372005,174,1466.7026362994036,84461.03043798078,276858.3621586887,128614.53554423308,54451.29885782883,56909.87839715273,35259.67208045796,6200.973796165836,19272.919479393713,2494.8558769743295,11513.16,-11322.89583598022,282686,-257388.23315672402
15-05-2025,151864.92555216743,34704.97133910496,44494.95418474346,31705.291333013483,430068.0347192702,283,1450.253088759951,80891.63356229775,128711.14074233136,81542.85622327932,87400.42253280316,47241.9133761069,35182.48994714033,5008.917543661419,33885.17663270872,-5539.4547716395355,11513.16,-7646.626107547705,277287,-64968.28619763552
16-05-2025,87363.40636600438,53813.90396134491,66506.7244935495,62185.32591629824,359580.6791772675,280,1462.467661115658,110021.81655204014,276479.40587022103,108459.07411510567,54922.35759782595,25714.682354191587,32678.49376260783,6255.920484879769,42276.4367570951,-74.20742986267214,11513.16,-14225.033627253948,24455,-312631.6619685892
17-05-2025,98464.52066239028,22597.67274081928,59083.46369205753,71093.5888972906,250407.5418165152,215,1458.3154387643963,35403.92579894007,102464.01957438281,105343.01577440208,56090.944196610246,37572.94884793745,12838.762347775695,2786.433908477302,15189.557370995424,-573.5614291211386,11513.16,-8556.829329117521,172238,-207245.1291062198
18-05-2025,156451.7462199518,73676.88161403264,24696.015001979184,57444.41459147205,238566.60288510617,188,1464.0746760663476,87660.12351510202,175419.06342099077,53356.81374410559,115666.38877583259,22778.179889700892,13792.949570614037,3575.743463107513,40919.17350785009,1116.6202877630276,11513.16,-7985.542322717451,28513,-163196.72241982087
19-05-2025,63872.39784380095,36727.27952617675,16158.503377758776,41936.02495951754,226589.60851656733,139,1461.7438653862616,78603.86191777747,70865.32235563677,157488.61013634206,29694.68113516717,15094.85722434254,26495.798889116304,4899.90222329149,22503.979510692465,-2904.3648635533423,11513.16,-12835.5450016041,20320,-105611.31311348526
20-05-2025,131868.80875966322,56127.97444853412,34835.72811616491,54462.174899261605,198698.644182783,221,1462.1913687697945,42041.14905937029,185687.31096949114,55107.99457694798,37598.8731110622,76334.56811971968,44689.84126282144,4247.924905266828,33552.47644629373,-771.016060917932,11513.16,-16891.599187937103,140780,-17184.76385749888
21-05-2025,53994.84722625668,62605.13901983277,36413.410283882025,44921.972894736886,111503.23893219713,117,1463.9043977164033,125196.73839229565,147787.3728243015,77926.8182015997,115089.154571599,34090.39373851167,33271.03478136878,1330.6658006079695,26634.02099151457,2914.3101308529085,11513.16,-10576.703544239057,196470,-315795.7414991979
22-05-2025,43285.919879166504,76946.56227894659,66125.44927598187,49021.00091584154,273953.8362396618,163,1452.110068367106,107044.2772354661,128702.06532056723,136063.77826221578,111843.96037745915,55910.40522695313,18897.61775332479,4481.382464523606,17474.198793806772,-570.6405699754396,11513.16,-7307.587876773499,8424,-58450.45411939069
23-05-2025,145868.1886596647,64645.05972600162,24003.359989918717,46562.12850312447,117648.10329871341,80,1469.1975770652743,55967.174821440705,251408.98327032308,81178.40960130861,91347.61011044655,16516.409379625806,17097.672107157025,2726.4239445286566,33667.19829866484,-757.802987912758,11513.16,-16993.49879038343,326897,-261229.60038967634
24-05-2025,82916.50291668776,92247.40689545176,47024.78192609231,54404.18011426867,422467.9621176184,159,1461.650337900628,91060.2375688446,119141.49741877659,123418.89317229745,34683.81831774665,30308.759064416136,42446.504621586595,3487.6504716298546,36386.423302276,-1918.4433971777125,11513.16,-15172.451653917005,170829,-75377.63406822685
25-05-2025,39545.58155379651,96805.3068493567,57287.128144699396,64426.044102645865,116732.7820573322,227,1457.4137689392596,117409.19745613662,104395.46303947855,84367.50947620647,65334.70286004903,26030.945647596196,15795.875679159231,6077.514666929235,35579.884059249045,-5864.628749434186,11513.16,-9787.365889235814,151,-272362.52338930394
26-05-2025,74017.6966854617,93168.159018228,66052.98919387124,37489.36111275674,386486.80595387146,270,1466.6678505495397,70802.20811059931,212522.54948924624,98485.97938162432,101053.06415577482,40245.24402440749,24955.730555553328,4382.210854310625,38980.24703814706,4099.314257230101,11513.16,-16559.937835224544,202396,-218680.3323354807
27-05-2025,112711.9053408714,48921.40011570287,45259.968103086285,51503.07332977058,321158.49452826555,157,1454.6605192874515,52084.69764492266,231973.6116273141,122164.6146461899,105313.04057635453,57004.56130879624,25971.31646347005,3677.300677382178,41231.98163322442,380.3338062002831,11513.16,-7891.599406793543,251956,-52333.06724570779
28-05-2025,73577.44800203905,85518.55073050877,62715.84053207174,78998.08142172318,429224.60516688996,129,1459.964653967921,43016.9069914376,170604.25989568263,58019.78706964763,28461.6077780872,14291.117887129412,39442.3049940502,3612.342189573556,23465.57787112491,-5075.765997146676,11513.16,-9666.894639613838,316916,-341645.29201290413
29-05-2025,59254.81370525327,24463.728115230333,41263.275725898646,72537.64530260248,173779.5191829458,165,1465.7633639132468,36392.15493572797,216982.59063705849,44670.91027772221,41900.64241414626,53675.15032026255,35071.805595712685,3490.8025256579153,37335.196683352005,-959.8391998725665,11513.16,-15009.424111353708,56522,-41913.75919941993
30-05-2025,155744.11135995094,63771.052971578145,23123.463875727393,22574.949452993566,409658.9311709142,236,1458.7482075333864,112498.19533151848,177468.5165263825,118556.2979235248,114533.75678410158,61707.64798906803,29410.000815763648,3979.0440086967947,46836.052150940974,572.4104892144223,11513.16,-17090.339981392193,203783,-59791.87635339581
31-05-2025,155978.35778488865,39702.199296202394,41483.71283393578,44092.871801799585,123851.93989826672,271,1450.157533765038,63480.90682462925,214987.76925617238,89783.77845598923,71220.13061654106,43124.00909435667,12498.626354131811,3814.959242116177,44372.13601568426,-784.4779529186144,11513.16,-12208.67912356737,36056,-108636.51178833778
01-06-2025,82094.52833329176,107009.58586818953,28913.85484449608,25936.284096195697,224615.73770901456,195,1453.4003641425404,58975.20311988432,105905.14506824486,79500.23293481817,87680.77436443396,74767.31714322045,42922.42225046688,4524.520995037463,29454.540985130854,3692.986815005349,11513.16,-14578.7499020818,203230,-89288.20650413679
02-06-2025,46344.9370407553,69916.86020813267,60326.16487586516,77476.44106528949,245822.66991991896,129,1455.2794684686917,43962.33284225242,265322.5571719149,57979.19619999999,75306.81835798244,21117.62955273744,29116.062519330633,3776.1882590707355,19199.709454656448,-6170.602691064722,11513.16,-9814.087763444863,72811,-250681.9478564741
03-06-2025,119800.84874801629,26205.10154485818,66310.74791527174,71773.34382166796,128763.58758646523,128,1455.922914979868,63591.889273968576,72084.29875528911,52808.61451879027,122179.2289837596,27696.415049056042,21927.63759516242,5585.559708616211,33951.20769847676,393.79279759448855,11513.16,-11965.304776128796,177705,-95713.96118066873
04-06-2025,166739.9258254734,44886.21525454111,60402.713905082135,49030.07782239385,353531.5485372583,253,1460.0156264996006,120469.093911346,152615.10087042008,70137.82480789983,103198.85157376637,45811.410541526784,45241.822059971884,3118.2204377835815,28706.841164600002,-5241.446813541562,11513.16,-7514.150830253588,248054,-313373.7574051838
05-06-2025,69716.97237893753,61607.15853000952,34141.95953369227,69903.49091288653,418689.07710251375,249,1452.053011511785,56010.75304706069,135899.7807024958,95089.47421058205,42026.67590314603,52533.68298867445,31040.152351074845,6116.543928591389,15321.248150719242,3248.745612885531,11513.16,-13579.478038967636,68690,-208664.83083826807
06-06-2025,58817.809271234,23804.836812172845,46246.24539057813,51772.68998285091,360686.8198302848,88,1456.4537340602885,69609.47647954173,111276.05907341486,58634.597271748935,38613.227116371265,27508.185658675422,44818.46205593624,5524.045682071519,53281.87501216466,771.2672376006867,11513.16,-15187.26737016852,277248,-93632.29417186184
07-06-2025,83449.33213228191,94666.10172765193,28261.298872863317,25238.376096232863,416241.16260603874,77,1466.207639713361,107467.10904039766,134434.20001902082,157698.09036902193,121388.08613710351,67311.25924762296,32391.47139772088,2549.660048586621,52310.71890084053,-5774.728325730783,11513.16,-7530.424553656996,170336,-286584.2658145012
08-06-2025,155631.9079504981,84281.98711670398,33581.892110668945,22394.467807869023,206383.97335674573,162,1450.2116390372473,87210.03739515826,80593.37566481631,130693.45346596774,40944.31728795124,15583.329239768576,38256.164374160966,5453.076320078691,29864.65695821353,1135.8310029985905,11513.16,-10595.041567444085,208324,-140575.77640112658
09-06-2025,147461.23522154675,51148.608356035555,57133.80255495571,48310.60434097846,369314.56087219133,122,1458.937984554927,31332.13788920474,117382.72796224774,145055.6587397817,84173.07009173784,51337.30342372743,20835.359203843764,3037.7620839003966,37692.22427738132,-5009.741548350271,11513.16,-17179.20912724327,152416,-165236.0980073102
10-06-2025,162421.46172696564,25837.339735976046,59091.21938551321,38053.36207674119,142980.2114060231,296,1462.5884865987828,85008.70573407298,297166.60747877666,170852.45276981278,82721.10798382055,58477.94048193492,32571.633457238597,3080.5313547774945,45649.28075952708,-2318.7947058835143,11513.16,-13611.45981174205,117575,-100013.00586485618
11-06-2025,148414.57663155417,68460.4263327993,30706.94892032328,21731.670517388702,165146.09270852304,74,1451.0108424615432,42458.34783237247,244182.52560013387,70713.95952218681,105906.20605414298,56848.52103265623,15510.023073463446,2440.2589115769497,17429.88541410694,-4833.367915140723,11513.16,-13650.135682003776,102744,-130875.84715060599
12-06-2025,108868.9799861146,47740.34345422685,40086.506596988744,33357.45869050074,428410.7626263092,232,1461.216563122977,63663.547172152816,100749.83447181222,42223.320882033084,115702.60157656911,25259.434339426363,12812.42760265455,1449.9435239997774,29756.15122666907,1910.175148127687,11513.16,-16801.361091530078,105513,-38833.75297591201
13-06-2025,62525.00955061373,92061.1954556809,28655.436462785656,59039.616854696804,299712.19965897466,250,1450.4972466285071,127092.29478931951,269522.38832964347,51097.83156208951,86307.67013084778,34791.265238505766,23399.748489065212,2304.513481622146,47508.515808034535,-4624.979827514939,11513.16,-8708.892547463252,89829,-185736.81201743986
14-06-2025,70650.11711082661,46151.171804238766,35701.97419208486,14063.234680284828,211019.54802659233,260,1467.796951405431,75780.08656481773,104616.51889329488,111056.17681901684,102061.82152518934,42458.491349105956,37042.16234319723,3630.9471468082997,47683.83183050541,1772.768550314985,11513.16,-7880.122090767931,262621,-351599.1444119894
15-06-2025,102346.96145530415,23819.12158184035,31902.21652836643,47534.31678123896,299228.3311954149,93,1449.467522359187,112100.59719243662,108457.83390026164,126354.64158944407,122341.46944769674,77036.69656500904,32730.218569176715,4363.615759913864,20180.078809219976,-2706.300571364395,11513.16,-12029.33059422,199157,-234357.02944785645
16-06-2025,170625.57443148733,57842.841245441334,33999.23785549702,19767.75281919153,375885.666291791,140,1450.507611495948,117108.48843879205,156038.7390783338,71966.09276243162,97446.30774288376,40334.949643482934,31757.423146893714,1807.4847079182955,20023.909498853234,508.9810451827725,11513.16,-10605.579836049637,27008,-116653.33143389327
17-06-2025,95303.89380693162,40516.99264620033,49658.7397836057,29783.032587175185,330063.1927616794,133,1460.2842418543573,65269.527108655246,79182.6463569471,63907.48502354468,92182.89722172637,27566.637946117706,35482.24985065951,1336.8925174893143,18579.478099810778,-1466.0123543084646,11513.16,-13753.41070288238,141104,-32965.06416957342
18-06-2025,184125.87716450586,40742.29545133322,42576.832501749,17937.44853460387,224952.04552051646,181,1467.0125231573265,113177.07130847452,208328.04829989444,153461.20804015954,100449.82666731621,39657.249978163396,21916.45420562722,1244.5671220449644,51113.9002670046,950.7930436264751,11513.16,-16630.123844611437,95802,-275335.26081200247
19-06-2025,75661.01643853304,36284.91165180926,46014.536173671644,54318.51347907746,322664.7937999374,183,1454.9793740349908,79668.78405275798,275945.24278029543,140986.15720278057,64913.965063596625,30232.377803903037,19712.6794355675,2883.106828351387,51387.33149634302,-3963.8055518303454,11513.16,-9694.978589534328,31002,-221402.6810934267
20-06-2025,87272.5531963362,72120.27719453305,39528.31106867861,63474.416955619745,417336.99915873655,183,1454.171148961745,118802.85555222383,259760.67529332938,97597.53827012429,118315.89632522027,51261.505121317925,45731.10456655383,2484.628685130866,43995.76895509371,-5188.163143039411,11513.16,-16845.249435529728,267608,-214353.63504591817
21-06-2025,37323.59080844415,49419.12533730546,32947.977859534,37641.48771368044,432031.86613831413,97,1453.9001972010215,126169.80221978317,255314.9724501956,54295.95435589577,91278.32683759223,48659.356044656706,10423.440363056456,1582.9077628212065,41062.87265219151,-4795.823630450138,11513.16,-15614.976838709057,267873,-127138.7421073975
22-06-2025,133338.26983057614,102266.93775395257,52005.164514214994,60113.973194513506,332273.61544247874,135,1457.4998038022354,46453.56822324816,179850.18594910507,158375.06965585696,120256.2115887575,15924.770622201191,43428.91211406577,4917.6419588972785,49138.57602956514,-61.24632235819081,11513.16,-8385.639922575889,57416,-155311.60946250678
23-06-2025,67173.66238574187,60959.367655281676,55272.06193812622,18261.662757583104,104003.85259326918,193,1453.4915985198757,106143.25030534714,79374.42742281925,48058.92443169528,48853.096188888565,71659.57271185165,32167.93621221206,3623.6411461061384,29946.356918909718,-2250.9368878163486,11513.16,-15029.445989803706,145746,-93339.49935236038
24-06-2025,171086.2322405806,111372.07539510827,53039.28685187766,74461.3254208914,177169.73830917152,240,1458.774748024556,104052.30997276712,127908.37047252637,167425.7208546417,74072.22406174212,77829.52854334046,44238.099375450554,1691.858734271429,38158.64600667656,-222.80643880843945,11513.16,-15248.085881335608,272987,-345191.0160840522
25-06-2025,148196.7319286928,42379.28508759367,41239.1802250805,74986.89796357356,320942.59846405627,78,1453.174260629013,116776.56448445041,138236.5913993412,169763.63175372142,39903.04176054985,36763.77963385973,18648.300170075105,1242.499614413193,47543.37329963942,-1786.0238792650625,11513.16,-10611.233216441344,234398,-166477.94812985082
26-06-2025,79054.7518165278,36249.348607452586,59399.86083235053,72845.8019322714,425780.18267191236,231,1456.902298930903,56885.87944768328,263248.523244124,112178.30659473817,55020.954995215594,52237.99715981022,16579.621155371275,1417.2943559269766,12693.03165773535,802.2000868406421,11513.16,-16731.73853076062,338570,-231118.9412924537
27-06-2025,147250.72785572524,42351.72245897875,16759.643251585363,32142.908069461788,171202.48850987898,165,1467.0712869813995,128288.74637106471,200680.25201337726,126997.61528952688,84832.00595380596,20591.77678282432,39682.915776788876,1466.6729882357115,47268.92057415322,-6289.823790849856,11513.16,-15068.923414951703,10614,-339819.69217354804
28-06-2025,40754.80493869973,109555.3980271385,17792.781997679303,30699.40028194007,234690.6967760313,179,1457.2385291898293,118736.43818208716,133937.96891883656,159295.67011773505,64504.83021752958,34871.918068420884,31523.484591414373,6084.1223982586525,45121.8723807156,-5951.150143622232,11513.16,-11963.534008741099,281276,-95447.86407812103
29-06-2025,121793.64198017275,81912.51583951108,32658.984871343324,69707.09039788487,257325.68507933588,188,1462.9575036475694,98350.08484199131,209066.01523784501,84009.17700044686,36610.1194097709,44348.98330688196,35592.40742107865,3492.2220300592794,21135.96888604096,-4849.738700504436,11513.16,-7830.615223452058,211001,-164225.60988291446
30-06-2025,60724.91385027177,65276.81046430059,38494.485565900264,68005.16114028105,326004.4936232596,160,1454.3723034173086,98160.59781791127,293963.3204882175,48647.73187169766,118733.14294143135,78868.42196154372,35828.71066260115,2794.8699829034445,34578.65858845282,231.56502724996972,11513.16,-15111.620310273076,58731,-172507.0254038921
01-07-2025,74168.57726487979,61590.889704884234,33684.738828029775,61861.244239707885,297453.7748999598,267,1460.3309328589282,118107.18516028207,154565.89272677558,107294.50084937457,109635.22121593569,28715.266001143813,36334.435380439376,6166.70379162551,50430.45447266676,-5369.744675372064,11513.16,-11013.185057685583,79967,-46497.81280193949
02-07-2025,122948.94218447071,46872.534543843314,43824.88531116498,55393.83433213973,262697.8526161048,243,1455.0813016052807,119740.47776902719,299948.41727207456,156267.53484088348,62737.66501588249,55895.29354330906,41190.56189274414,4680.291384198378,27021.685756460043,-5230.62596660802,11513.16,-11972.461228124375,59209,-270650.34386339394
03-07-2025,176648.56720989142,38799.8285811684,53198.22386241605,74379.36043824266,297178.7990928687,113,1463.8974698180125,111855.15534278683,115529.57743782803,111315.91097414297,72611.47767811218,27458.061255678127,43604.67457598545,1752.6780094789633,25858.86087843882,2255.203782544023,11513.16,-10355.084329074763,274364,-312180.4803823831
04-07-2025,138019.61435757138,103692.06706821655,52923.217794053744,62378.62079832901,379839.89068536775,153,1450.9979381492128,93155.92869394748,284680.8699761215,107593.58202575867,76212.76271030017,60222.80821439605,38381.23935396447,1442.7120389550669,46005.106729728825,3591.4186764335927,11513.16,-13215.689244558132,83663,-120138.09664298431
05-07-2025,89634.84153211678,74066.33922130255,25740.31332070722,33703.88861374913,97445.86372896536,172,1459.8284735022999,59724.18531254986,171292.47363629544,164508.96497014794,28154.9839741429,41372.18758232259,40820.18018839511,2990.887300415796,34280.84898800708,-1888.1043493453863,11513.16,-16535.632275684533,80949,-133554.87300071327
06-07-2025,61595.05674199093,81782.8418612507,58025.07416560854,26875.00894063249,277996.1009068879,165,1450.5702992156625,117681.1984407559,172549.55719195868,72854.86298277059,28909.980917486624,29294.796942927125,17534.52636035264,5477.875750129924,25487.774665894147,2811.0558176959466,11513.16,-15176.089888476781,289642,-235966.75290071894
07-07-2025,52759.87707728446,22559.539298118703,18573.863099143146,49980.424088385924,416048.778401525,155,1455.1211764146715,103204.33128642137,119992.66908046117,100433.48875037723,55969.5878220658,30133.319395682003,27158.919689614275,4846.980367254092,46102.74021222117,1984.4498415003463,11513.16,-13987.95599279885,264231,-127971.35247041637
08-07-2025,69490.17128754526,36007.04265111602,55135.906960285596,37200.43544044826,430037.7602118476,193,1466.7187400865218,64475.563926189876,165498.89763246453,165170.58165674412,40872.380233687916,24058.47507367175,12132.059355992908,4377.109332061518,19173.41908860491,-2383.8620707068985,11513.16,-12110.843257570563,93549,-14250.254734232789
09-07-2025,59761.34240475479,71928.10277479015,26256.59188773185,36132.90199738826,312848.6504655394,154,1463.6019083959397,43775.35684504073,110554.8794015183,83183.70869265776,50979.42953841457,44590.823777393256,21030.063666529004,6241.09831504248,31630.319821899593,-5804.4200343688,11513.16,-12388.493103681902,157601,-340896.1026245268
10-07-2025,140178.2318388791,30366.246716032674,42365.6593247924,52513.86502154678,131297.18472282554,121,1455.9148444304114,55683.56775735233,145111.1379721236,92248.77365355348,42335.40575795418,26731.632041407152,21952.784428974344,1701.2199812042227,27966.78996103194,-945.681434374389,11513.16,-10862.421117384605,178931,-341972.812820874
11-07-2025,44830.38754734589,48724.703365855414,31613.009560782644,72514.31811849283,132635.3057635525,157,1463.488294140938,114235.79825560104,75511.22088100354,140437.30758729682,58276.17643981987,46277.30542043279,10377.486707467366,4976.883249787826,15304.041613708163,-3359.1259810006723,11513.16,-9709.173510367626,203761,-354043.7731472498
12-07-2025,68540.74744567182,41731.21521745002,24594.67899980658,31001.867794762176,302755.55174025317,98,1460.0339133195068,120010.52188820383,258158.3982851972,40620.63612334886,104233.75948955874,18121.700433931197,46278.922817440216,3300.4762672028437,19275.177806995714,-5847.597926312981,11513.16,-15254.60341800108,241670,-44230.76491654274
