Date,Revenue,Marketing,R&D_Contracts,COGS,Salaries,Rent,Utilities,Loan_Proceeds,Loan_Payment,Product_Sold,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
23-06-2025,18875.93,2831.39,193.68,7678.91,3080.85,1800,365.21,0,0,Legacy Product,11197.02,8271.13,2925.89,2925.89,-1924930.43
24-06-2025,18031.43,2704.71,209.33,7898.41,3081,1800,363.51,0,0,InnovateX Pro,10133.01,8158.55,1974.47,1974.47,-1922955.96
25-06-2025,17459.95,2618.99,189.62,7150.84,3081.15,1800,361.8,0,0,Legacy Product,10309.1,8051.56,2257.55,2257.55,-1920698.41
26-06-2025,18362.36,2754.35,205.33,8086.28,3081.3,1800,360.09,0,0,Legacy Product,10276.08,8201.07,2075,2075,-1918623.41
27-06-2025,16815.29,2522.29,188.81,7560.86,3081.45,1800,358.38,0,0,Legacy Product,9254.43,7950.93,1303.5,1303.5,-1917319.91
28-06-2025,17440.79,2616.12,197.9,7556.15,3081.6,1800,356.66,0,0,InnovateX Pro,9884.64,8052.28,1832.36,1832.36,-1915487.55
29-06-2025,18774.38,2816.16,239.4,8094.71,3081.75,1800,354.94,0,0,Legacy Product,10679.67,8292.25,2387.42,2387.42,-1913100.13
30-06-2025,15854.51,2378.18,196.72,6602.25,3081.9,1800,353.22,0,0,InnovateX Pro,9252.26,7810.02,1442.24,1442.24,-1911657.89
01-07-2025,18020.66,2703.1,201.32,7651.12,3082.05,1800,351.51,0,4000,InnovateX Pro,10369.55,8137.97,2231.57,-1768.43,-1913426.32
02-07-2025,16454.57,2468.19,184.92,7063.61,3082.2,1800,349.78,0,0,InnovateX Pro,9390.97,7885.1,1505.87,1505.87,-1911920.44
03-07-2025,18691.93,2803.79,171.39,7931.3,3082.35,1800,348.06,0,0,InnovateX Pro,10760.64,8205.6,2555.04,2555.04,-1909365.4
04-07-2025,17693.53,2654.03,195.07,7881.59,3082.5,1800,346.35,0,0,InnovateX Pro,9811.94,8077.95,1733.99,1733.99,-1907631.41
05-07-2025,17577.22,2636.58,181.61,7469.2,3082.65,1800,344.63,0,0,InnovateX Pro,10108.02,8045.47,2062.55,2062.55,-1905568.86
06-07-2025,16988.84,2548.33,167.61,7404.75,3082.8,1800,342.91,0,0,InnovateX Pro,9584.09,7941.64,1642.44,1642.44,-1903926.42
07-07-2025,17012.15,2551.82,243.25,6822.81,3082.95,1800,341.2,0,0,Legacy Product,10189.34,8019.22,2170.12,2170.12,-1901756.29
08-07-2025,18467.47,2770.12,174.02,7703.37,3083.1,1800,339.48,0,0,InnovateX Pro,10764.1,8166.73,2597.38,2597.38,-1899158.92
09-07-2025,18142.05,2721.31,184.22,8030.39,3083.25,1800,337.77,0,0,Legacy Product,10111.66,8126.56,1985.11,1985.11,-1897173.81
10-07-2025,16493.89,2474.08,222.18,7167.94,3083.4,1800,336.07,0,0,InnovateX Pro,9325.95,7915.73,1410.22,1410.22,-1895763.59
11-07-2025,18259.67,2738.95,209.65,7841.25,3083.55,1800,334.37,0,0,InnovateX Pro,10418.42,8166.52,2251.9,2251.9,-1893511.69
12-07-2025,18549.01,2782.35,219.15,8057.97,3083.7,1800,332.67,0,0,InnovateX Pro,10491.04,8217.87,2273.17,2273.17,-1891238.52
13-07-2025,17491.98,2623.8,208.47,7627.59,3083.85,1800,330.98,0,0,InnovateX Pro,9864.39,8047.09,1817.29,1817.29,-1889421.22
14-07-2025,16923.72,2538.56,211.56,6910.8,3084,1800,329.29,0,0,InnovateX Pro,10012.92,7963.41,2049.5,2049.5,-1887371.72
15-07-2025,16878.46,2531.77,200.34,7525.89,3084.15,1800,327.61,0,0,InnovateX Pro,9352.57,7943.87,1408.7,1408.7,-1885963.02
16-07-2025,18354.72,2753.21,223.35,8141.24,3084.3,1800,325.94,0,0,InnovateX Pro,10213.47,8186.8,2026.67,2026.67,-1883936.35
17-07-2025,16296.41,2444.46,143.88,6981.54,3084.45,1800,324.27,0,0,InnovateX Pro,9314.87,7797.07,1517.8,1517.8,-1882418.55
18-07-2025,18000.48,2700.07,206.87,7514.81,3084.6,1800,322.62,0,0,InnovateX Pro,10485.67,8114.16,2371.51,2371.51,-1880047.04
19-07-2025,17353.42,2603.01,200.33,7778.98,3084.75,1800,320.97,0,0,InnovateX Pro,9574.44,8009.06,1565.38,1565.38,-1878481.65
20-07-2025,18119.44,2717.92,182.78,7893.13,3084.9,1800,319.32,0,0,InnovateX Pro,10226.3,8104.92,2121.38,2121.38,-1876360.27
21-07-2025,17985.46,2697.82,181.27,7357.06,3085.05,1800,317.69,0,0,Legacy Product,10628.4,8081.83,2546.57,2546.57,-1873813.7
22-07-2025,19814.27,2972.14,246.76,8797.72,3085.2,1800,316.07,0,0,InnovateX Pro,11016.55,8420.17,2596.38,2596.38,-1871217.31
23-07-2025,18574.72,2786.21,184.15,7590.05,3085.35,1800,314.45,0,0,InnovateX Pro,10984.67,8170.16,2814.51,2814.51,-1868402.8
24-07-2025,19404.8,2910.72,256.89,8314.73,3085.5,1800,312.85,0,0,InnovateX Pro,11090.07,8365.96,2724.11,2724.11,-1865678.7
25-07-2025,16966.37,2544.96,163.49,6793.09,3085.65,1800,311.26,0,0,InnovateX Pro,10173.28,7905.36,2267.92,2267.92,-1863410.77
26-07-2025,18809.86,2821.48,210.6,7572.53,3085.8,1800,309.68,0,0,InnovateX Pro,11237.33,8227.56,3009.76,3009.76,-1860401.01
27-07-2025,18822.44,2823.37,194.02,7956.35,3085.95,1800,308.11,0,0,InnovateX Pro,10866.09,8211.45,2654.64,2654.64,-1857746.37
28-07-2025,19547.96,2932.19,221.36,8388.39,3086.1,1800,306.56,0,0,InnovateX Pro,11159.57,8346.21,2813.36,2813.36,-1854933.01
29-07-2025,17767.32,2665.1,191.02,7566.07,3086.25,1800,305.01,0,0,InnovateX Pro,10201.25,8047.38,2153.86,2153.86,-1852779.14
30-07-2025,18432.55,2764.88,177.23,8074.01,3086.4,1800,303.48,0,0,InnovateX Pro,10358.53,8132,2226.54,2226.54,-1850552.61
31-07-2025,18081.12,2712.17,207.84,8049.6,3086.55,1800,301.97,0,0,InnovateX Pro,10031.53,8108.53,1923,1923,-1848629.6
01-08-2025,18526.36,2778.95,231.45,8011.46,3086.7,1800,300.47,0,4000,InnovateX Pro,10514.9,8197.57,2317.33,-1682.67,-1850312.27
02-08-2025,18011.37,2701.71,207.51,7968.98,3086.85,1800,298.98,0,0,Legacy Product,10042.39,8095.04,1947.35,1947.35,-1848364.92
03-08-2025,17942.91,2691.44,181,7516.21,3087,1800,297.51,0,0,InnovateX Pro,10426.7,8056.94,2369.75,2369.75,-1845995.17
04-08-2025,19565.73,2934.86,162.64,8472.66,3087.15,1800,296.05,0,0,InnovateX Pro,11093.06,8280.7,2812.36,2812.36,-1843182.81
05-08-2025,18416.75,2762.51,207.46,7946.84,3087.3,1800,294.61,0,0,InnovateX Pro,10469.91,8151.88,2318.03,2318.03,-1840864.78
06-08-2025,17950.16,2692.52,200.99,7744.4,3087.45,1800,293.19,0,0,InnovateX Pro,10205.76,8074.15,2131.61,2131.61,-1838733.17
07-08-2025,18690.91,2803.64,178.5,8050.99,3087.6,1800,291.78,0,0,InnovateX Pro,10639.91,8161.51,2478.4,2478.4,-1836254.77
08-08-2025,17395.4,2609.31,203.33,7452.38,3087.75,1800,290.39,0,0,InnovateX Pro,9943.02,7990.78,1952.24,1952.24,-1834302.53
09-08-2025,17879.42,2681.91,159.91,7245.09,3087.9,1800,289.02,0,0,InnovateX Pro,10634.33,8018.74,2615.59,2615.59,-1831686.94
10-08-2025,20194.97,3029.25,211.61,8983.85,3088.05,1800,287.66,0,0,InnovateX Pro,11211.12,8416.57,2794.55,2794.55,-1828892.39
11-08-2025,18666.4,2799.96,161.93,7898.63,3088.2,1800,286.33,0,0,InnovateX Pro,10767.77,8136.42,2631.35,2631.35,-1826261.04
12-08-2025,19148.85,2872.33,228.64,7727.35,3088.35,1800,285.01,0,0,InnovateX Pro,11421.51,8274.33,3147.18,3147.18,-1823113.86
13-08-2025,18864.82,2829.72,202.02,7913.98,3088.5,1800,283.71,0,0,InnovateX Pro,10950.84,8203.95,2746.89,2746.89,-1820366.97
14-08-2025,18612.25,2791.84,167.85,7627.65,3088.65,1800,282.43,0,0,Legacy Product,10984.59,8130.77,2853.82,2853.82,-1817513.15
15-08-2025,18717.51,2807.63,203.25,8054.78,3088.8,1800,281.18,0,0,Legacy Product,10662.73,8180.85,2481.88,2481.88,-1815031.26
16-08-2025,19186.22,2877.93,184.51,8256.9,3088.95,1800,279.94,0,0,InnovateX Pro,10929.31,8231.33,2697.98,2697.98,-1812333.28
17-08-2025,20209.12,3031.37,233.53,8700.27,3089.1,1800,278.72,0,0,InnovateX Pro,11508.85,8432.72,3076.13,3076.13,-1809257.15
18-08-2025,17487.6,2623.14,215.76,7602.81,3089.25,1800,277.53,0,0,InnovateX Pro,9884.79,8005.67,1879.12,1879.12,-1807378.02
19-08-2025,17312.05,2596.81,195.68,7482.72,3089.4,1800,276.35,0,0,InnovateX Pro,9829.33,7958.24,1871.09,1871.09,-1805506.94
20-08-2025,19424,2913.6,188.31,7835.49,3089.55,1800,275.2,0,0,InnovateX Pro,11588.51,8266.65,3321.86,3321.86,-1802185.08
21-08-2025,18188.46,2728.27,241.94,7703.54,3089.7,1800,274.07,0,0,InnovateX Pro,10484.91,8133.98,2350.93,2350.93,-1799834.15
22-08-2025,19621.45,2943.22,230.14,8754.79,3089.85,1800,272.96,0,0,InnovateX Pro,10866.66,8336.17,2530.49,2530.49,-1797303.65
23-08-2025,20170.72,3025.61,229.38,8699.19,3090,1800,271.87,0,0,InnovateX Pro,11471.53,8416.86,3054.67,3054.67,-1794248.99
24-08-2025,18913.8,2837.07,243.19,8436.22,3090.15,1800,270.81,0,0,InnovateX Pro,10477.58,8241.22,2236.36,2236.36,-1792012.63
25-08-2025,18313.37,2747.01,218.4,8122.68,3090.3,1800,269.77,0,0,InnovateX Pro,10190.7,8125.48,2065.22,2065.22,-1789947.41
26-08-2025,17842.01,2676.3,205.55,7879.41,3090.45,1800,268.76,0,0,InnovateX Pro,9962.61,8041.06,1921.54,1921.54,-1788025.86
27-08-2025,17964.27,2694.64,170.13,8047.43,3090.6,1800,267.77,0,0,Legacy Product,9916.84,8023.14,1893.7,1893.7,-1786132.17
28-08-2025,18372.57,2755.89,151.74,7878.85,3090.75,1800,266.8,0,0,InnovateX Pro,10493.72,8065.17,2428.55,2428.55,-1783703.62
29-08-2025,18600.52,2790.08,161.69,7478.42,3090.9,1800,265.86,0,0,InnovateX Pro,11122.1,8108.53,3013.57,3013.57,-1780690.04
30-08-2025,18479.49,2771.92,199.51,7870.64,3091.05,1800,264.94,0,0,InnovateX Pro,10608.85,8127.43,2481.42,2481.42,-1778208.62
31-08-2025,19412.67,2911.9,217.78,8597.78,3091.2,1800,264.05,0,0,Legacy Product,10814.89,8284.93,2529.96,2529.96,-1775678.66
01-09-2025,19298.98,2894.85,210.82,8421.3,3091.35,1800,263.18,0,4000,Legacy Product,10877.68,8260.2,2617.49,-1382.51,-1777061.17
02-09-2025,18278.1,2741.72,224.86,7598.98,3091.5,1800,262.34,0,0,InnovateX Pro,10679.12,8120.42,2558.71,2558.71,-1774502.47
03-09-2025,18413.75,2762.06,185.42,8072.14,3091.65,1800,261.53,0,0,InnovateX Pro,10341.6,8100.66,2240.94,2240.94,-1772261.52
04-09-2025,18298.75,2744.81,220.9,7445.92,3091.8,1800,260.74,0,0,InnovateX Pro,10852.83,8118.25,2734.58,2734.58,-1769526.94
05-09-2025,18673.62,2801.04,153.91,7627.81,3091.95,1800,259.98,0,0,InnovateX Pro,11045.81,8106.88,2938.93,2938.93,-1766588.01
06-09-2025,19312.68,2896.9,217.23,8209.04,3092.1,1800,259.24,0,0,InnovateX Pro,11103.64,8265.47,2838.17,2838.17,-1763749.84
07-09-2025,19039.9,2855.99,231.28,7860.26,3092.25,1800,258.53,0,0,Legacy Product,11179.64,8238.05,2941.59,2941.59,-1760808.25
08-09-2025,19097.06,2864.56,201.55,8262.75,3092.4,1800,257.85,0,0,InnovateX Pro,10834.31,8216.36,2617.94,2617.94,-1758190.31
09-09-2025,20315.78,3047.37,169.13,8623.13,3092.55,1800,257.2,0,0,InnovateX Pro,11692.66,8366.24,3326.42,3326.42,-1754863.89
10-09-2025,19426.13,2913.92,222.38,8159.67,3092.7,1800,256.57,0,0,InnovateX Pro,11266.46,8285.57,2980.89,2980.89,-1751883
11-09-2025,19240.9,2886.14,236.18,8232.82,3092.85,1800,255.97,0,0,InnovateX Pro,11008.08,8271.13,2736.95,2736.95,-1749146.05
12-09-2025,17973.02,2695.95,171.37,7773.34,3093,1800,255.4,0,0,InnovateX Pro,10199.68,8015.72,2183.97,2183.97,-1746962.09
13-09-2025,18831.49,2824.72,168.16,7634.55,3093.15,1800,254.85,0,0,InnovateX Pro,11196.93,8140.88,3056.05,3056.05,-1743906.04
14-09-2025,20309.79,3046.47,186.97,8550.65,3093.3,1800,254.34,0,0,Legacy Product,11759.14,8381.08,3378.06,3378.06,-1740527.98
15-09-2025,18797.84,2819.68,199.95,8308.69,3093.45,1800,253.85,0,0,InnovateX Pro,10489.15,8166.93,2322.22,2322.22,-1738205.75
16-09-2025,20150.27,3022.54,206.55,8480.33,3093.6,1800,253.39,0,0,Legacy Product,11669.94,8376.08,3293.86,3293.86,-1734911.89
17-09-2025,19150.67,2872.6,224.43,8214.4,3093.75,1800,252.96,0,0,Legacy Product,10936.27,8243.74,2692.53,2692.53,-1732219.37
18-09-2025,19791.92,2968.79,160.06,8739.61,3093.9,1800,252.56,0,0,InnovateX Pro,11052.31,8275.31,2777,2777,-1729442.36
19-09-2025,20137.26,3020.59,200.15,8801.67,3094.05,1800,252.19,0,0,Legacy Product,11335.59,8366.98,2968.61,2968.61,-1726473.76
20-09-2025,20072.6,3010.89,191.21,8905.94,3094.2,1800,251.85,0,0,InnovateX Pro,11166.66,8348.14,2818.52,2818.52,-1723655.24
21-09-2025,19403.56,2910.53,193.6,8425.38,3094.35,1800,251.53,0,0,InnovateX Pro,10978.18,8250.01,2728.17,2728.17,-1720927.07
22-09-2025,18625.23,2793.78,167.53,7504.97,3094.5,1800,251.25,0,0,Legacy Product,11120.26,8107.06,3013.2,3013.2,-1717913.87
23-09-2025,17636.82,2645.52,193.41,7350.85,3094.65,1800,250.99,0,0,InnovateX Pro,10285.97,7984.57,2301.4,2301.4,-1715612.47
24-09-2025,18948.66,2842.3,173.52,7889.02,3094.8,1800,250.76,0,0,InnovateX Pro,11059.64,8161.38,2898.25,2898.25,-1712714.22
25-09-2025,19547.8,2932.17,135.06,8550.54,3094.95,1800,250.57,0,0,InnovateX Pro,10997.25,8212.74,2784.51,2784.51,-1709929.7
26-09-2025,18938.61,2840.79,225.75,8008.71,3095.1,1800,250.4,0,0,InnovateX Pro,10929.91,8212.04,2717.86,2717.86,-1707211.84
27-09-2025,19430.93,2914.64,226.95,8573.46,3095.25,1800,250.26,0,0,InnovateX Pro,10857.47,8287.1,2570.38,2570.38,-1704641.46
28-09-2025,18335.71,2750.36,198.57,7778.1,3095.4,1800,250.15,0,0,InnovateX Pro,10557.61,8094.48,2463.13,2463.13,-1702178.33
29-09-2025,19044.59,2856.69,183.64,8431.98,3095.55,1800,250.07,0,0,InnovateX Pro,10612.61,8185.95,2426.67,2426.67,-1699751.66
30-09-2025,18909.33,2836.4,260.1,8256.09,3095.7,1800,250.02,0,0,InnovateX Pro,10653.24,8242.22,2411.02,2411.02,-1697340.64
01-10-2025,18411.23,2761.68,200.04,7632.16,3095.85,1800,250,0,4000,InnovateX Pro,10779.06,8107.58,2671.49,-1328.51,-1698669.16
02-10-2025,19289.71,2893.46,215.97,7807.25,3096,1800,250.01,0,0,InnovateX Pro,11482.46,8255.44,3227.02,3227.02,-1695442.14
03-10-2025,19256.23,2888.43,183.49,8292.15,3096.15,1800,250.05,0,0,Legacy Product,10964.08,8218.12,2745.96,2745.96,-1692696.18
04-10-2025,18738.32,2810.75,198.04,8093.92,3096.3,1800,250.12,0,0,Legacy Product,10644.4,8155.2,2489.2,2489.2,-1690206.98
05-10-2025,19005.98,2850.9,234.98,8128.94,3096.45,1800,250.21,0,0,InnovateX Pro,10877.04,8232.55,2644.5,2644.5,-1687562.48
06-10-2025,18950.26,2842.54,263.81,8210.75,3096.6,1800,250.34,0,0,InnovateX Pro,10739.51,8253.3,2486.21,2486.21,-1685076.27
07-10-2025,19004.28,2850.64,223.8,7756.5,3096.75,1800,250.5,0,0,Legacy Product,11247.78,8221.69,3026.09,3026.09,-1682050.18
08-10-2025,20438.67,3065.8,203.56,8876.8,3096.9,1800,250.69,0,0,InnovateX Pro,11561.87,8416.94,3144.93,3144.93,-1678905.26
09-10-2025,19726.17,2958.93,198.51,8078.61,3097.05,1800,250.9,0,0,Legacy Product,11647.56,8305.39,3342.17,3342.17,-1675563.09
10-10-2025,18720.33,2808.05,223.34,7917.64,3097.2,1800,251.15,0,0,InnovateX Pro,10802.7,8179.74,2622.96,2622.96,-1672940.13
11-10-2025,20135.52,3020.33,156.73,8662.81,3097.35,1800,251.42,0,0,InnovateX Pro,11472.71,8325.83,3146.88,3146.88,-1669793.25
12-10-2025,20335.99,3050.4,261.92,8688.2,3097.5,1800,251.72,0,0,InnovateX Pro,11647.8,8461.54,3186.25,3186.25,-1666607
13-10-2025,19378.35,2906.75,211.42,8577.93,3097.65,1800,252.06,0,0,InnovateX Pro,10800.42,8267.88,2532.54,2532.54,-1664074.46
14-10-2025,21313.93,3197.09,189.24,9085.8,3097.8,1800,252.42,0,0,InnovateX Pro,12228.13,8536.55,3691.57,3691.57,-1660382.88
15-10-2025,20881.13,3132.17,241.96,9050.33,3097.95,1800,252.81,0,0,InnovateX Pro,11830.8,8524.89,3305.91,3305.91,-1657076.97
16-10-2025,20781.76,3117.26,285.13,9304.63,3098.1,1800,253.23,0,0,InnovateX Pro,11477.13,8553.72,2923.41,2923.41,-1654153.57
17-10-2025,20392.83,3058.92,224.76,9163.03,3098.25,1800,253.68,0,0,InnovateX Pro,11229.8,8435.61,2794.18,2794.18,-1651359.38
18-10-2025,19481.58,2922.24,201.93,8411.28,3098.4,1800,254.15,0,0,InnovateX Pro,11070.3,8276.73,2793.58,2793.58,-1648565.81
19-10-2025,21309.79,3196.47,173.75,9413.94,3098.55,1800,254.66,0,0,Legacy Product,11895.84,8523.42,3372.42,3372.42,-1645193.39
20-10-2025,19300.94,2895.14,181.47,8660.94,3098.7,1800,255.19,0,0,InnovateX Pro,10640,8230.5,2409.5,2409.5,-1642783.89
21-10-2025,21223.98,3183.6,199.98,9204.49,3098.85,1800,255.75,0,0,Legacy Product,12019.49,8538.18,3481.31,3481.31,-1639302.58
22-10-2025,18353.02,2752.95,196.9,7613.08,3099,1800,256.34,0,0,InnovateX Pro,10739.94,8105.19,2634.75,2634.75,-1636667.83
23-10-2025,19453.67,2918.05,200.64,7863.73,3099.15,1800,256.96,0,0,Legacy Product,11589.94,8274.8,3315.14,3315.14,-1633352.69
24-10-2025,19888.63,2983.29,164.61,8363.99,3099.3,1800,257.6,0,0,InnovateX Pro,11524.63,8304.81,3219.82,3219.82,-1630132.86
25-10-2025,21399.25,3209.89,221.85,8769.92,3099.45,1800,258.27,0,0,InnovateX Pro,12629.33,8589.46,4039.87,4039.87,-1626092.99
26-10-2025,19380.83,2907.12,222.2,7788.25,3099.6,1800,258.97,0,0,InnovateX Pro,11592.58,8287.89,3304.68,3304.68,-1622788.31
27-10-2025,20307.45,3046.12,194.9,8891.05,3099.75,1800,259.7,0,0,InnovateX Pro,11416.4,8400.47,3015.93,3015.93,-1619772.38
28-10-2025,19691.44,2953.72,201.04,8798.36,3099.9,1800,260.45,0,0,InnovateX Pro,10893.07,8315.11,2577.97,2577.97,-1617194.41
29-10-2025,20387.29,3058.09,204.89,8587.74,3100.05,1800,261.23,0,0,InnovateX Pro,11799.55,8424.27,3375.29,3375.29,-1613819.12
30-10-2025,20526.28,3078.94,205.44,9087.78,3100.2,1800,262.03,0,0,InnovateX Pro,11438.5,8446.62,2991.88,2991.88,-1610827.24
31-10-2025,19484.23,2922.63,194.07,7849.21,3100.35,1800,262.86,0,0,InnovateX Pro,11635.02,8279.92,3355.1,3355.1,-1607472.14
01-11-2025,18606.8,2791.02,232.08,7681.1,3100.5,1800,263.72,0,4000,InnovateX Pro,10925.69,8187.32,2738.37,-1261.63,-1608733.77
02-11-2025,19853.75,2978.06,197.98,8475.12,3100.65,1800,264.6,0,0,Legacy Product,11378.63,8341.3,3037.33,3037.33,-1605696.44
03-11-2025,19232.09,2884.81,175.69,8437.26,3100.8,1800,265.51,0,0,InnovateX Pro,10794.83,8226.82,2568.01,2568.01,-1603128.43
04-11-2025,20713.09,3106.96,186.76,8828.51,3100.95,1800,266.44,0,0,Legacy Product,11884.58,8461.12,3423.46,3423.46,-1599704.97
05-11-2025,20815.39,3122.31,189.86,8784.4,3101.1,1800,267.4,0,0,InnovateX Pro,12030.99,8480.67,3550.32,3550.32,-1596154.65
06-11-2025,18867.44,2830.12,192.46,7853.38,3101.25,1800,268.38,0,0,InnovateX Pro,11014.06,8192.21,2821.85,2821.85,-1593332.8
07-11-2025,20570.34,3085.55,193.81,8786.92,3101.4,1800,269.39,0,0,InnovateX Pro,11783.42,8450.15,3333.27,3333.27,-1589999.53
08-11-2025,21172.48,3175.87,192.7,8504.58,3101.55,1800,270.42,0,0,InnovateX Pro,12667.9,8540.54,4127.35,4127.35,-1585872.17
09-11-2025,21798.97,3269.85,194.81,9278.97,3101.7,1800,271.47,0,0,InnovateX Pro,12520,8637.83,3882.17,3882.17,-1581990
10-11-2025,20421.39,3063.21,197.53,9186.3,3101.85,1800,272.55,0,0,InnovateX Pro,11235.09,8435.14,2799.95,2799.95,-1579190.05
11-11-2025,21132.97,3169.95,160.75,9091.43,3102,1800,273.65,0,0,InnovateX Pro,12041.55,8506.34,3535.2,3535.2,-1575654.85
12-11-2025,20660.7,3099.1,237.61,8851.12,3102.15,1800,274.77,0,0,InnovateX Pro,11809.58,8513.63,3295.95,3295.95,-1572358.9
13-11-2025,20758.8,3113.82,211.62,9166.34,3102.3,1800,275.92,0,0,InnovateX Pro,11592.46,8503.65,3088.81,3088.81,-1569270.1
14-11-2025,21988.04,3298.21,243.15,9381.72,3102.45,1800,277.08,0,0,InnovateX Pro,12606.32,8720.89,3885.43,3885.43,-1565384.67
15-11-2025,19277.66,2891.65,227.98,8290.86,3102.6,1800,278.27,0,0,InnovateX Pro,10986.8,8300.49,2686.31,2686.31,-1562698.36
16-11-2025,20273.13,3040.97,217.3,8376.8,3102.75,1800,279.48,0,0,InnovateX Pro,11896.32,8440.5,3455.82,3455.82,-1559242.54
17-11-2025,20168.29,3025.24,200.28,8522.05,3102.9,1800,280.71,0,0,InnovateX Pro,11646.24,8409.14,3237.1,3237.1,-1556005.43
18-11-2025,19902.01,2985.3,208.24,8174.22,3103.05,1800,281.96,0,0,InnovateX Pro,11727.79,8378.55,3349.24,3349.24,-1552656.2
19-11-2025,20200.11,3030.02,230.69,8555.08,3103.2,1800,283.23,0,0,InnovateX Pro,11645.03,8447.14,3197.89,3197.89,-1549458.31
20-11-2025,20156.37,3023.46,238.92,8493.21,3103.35,1800,284.52,0,0,InnovateX Pro,11663.15,8450.25,3212.9,3212.9,-1546245.41
21-11-2025,20790.5,3118.57,195.09,8931.85,3103.5,1800,285.83,0,0,InnovateX Pro,11858.64,8502.99,3355.65,3355.65,-1542889.75
22-11-2025,21366.21,3204.93,229.92,9595.07,3103.65,1800,287.16,0,0,InnovateX Pro,11771.14,8625.66,3145.48,3145.48,-1539744.28
23-11-2025,20844.52,3126.68,191.61,8795.04,3103.8,1800,288.51,0,0,InnovateX Pro,12049.48,8510.59,3538.89,3538.89,-1536205.39
24-11-2025,21168.22,3175.23,222.76,8888.76,3103.95,1800,289.87,0,0,InnovateX Pro,12279.46,8591.81,3687.65,3687.65,-1532517.74
25-11-2025,19887.54,2983.13,176.5,8537.73,3104.1,1800,291.26,0,0,InnovateX Pro,11349.81,8354.99,2994.82,2994.82,-1529522.92
26-11-2025,21312.31,3196.85,212.1,8770.03,3104.25,1800,292.66,0,0,InnovateX Pro,12542.28,8605.85,3936.43,3936.43,-1525586.48
27-11-2025,21001.36,3150.2,230.42,8477.45,3104.4,1800,294.07,0,0,InnovateX Pro,12523.91,8579.1,3944.82,3944.82,-1521641.67
28-11-2025,20133.05,3019.96,199.77,8308.64,3104.55,1800,295.51,0,0,Legacy Product,11824.4,8419.78,3404.62,3404.62,-1518237.05
29-11-2025,19147.45,2872.12,200.53,8141.16,3104.7,1800,296.96,0,0,InnovateX Pro,11006.28,8274.31,2731.97,2731.97,-1515505.07
30-11-2025,21390.34,3208.55,162.89,9185.94,3104.85,1800,298.43,0,0,InnovateX Pro,12204.4,8574.71,3629.68,3629.68,-1511875.39
01-12-2025,20508.25,3076.24,220.95,8955.63,3105,1800,299.91,0,4000,InnovateX Pro,11552.63,8502.1,3050.53,-949.47,-1512824.86
02-12-2025,21513.12,3226.97,221.42,8901.9,3105.15,1800,301.4,0,0,InnovateX Pro,12611.22,8654.94,3956.27,3956.27,-1508868.58
03-12-2025,21124.31,3168.65,233.14,8807.81,3105.3,1800,302.91,0,0,InnovateX Pro,12316.5,8610,3706.5,3706.5,-1505162.08
04-12-2025,21540.66,3231.1,197.57,9436.75,3105.45,1800,304.44,0,0,InnovateX Pro,12103.91,8638.56,3465.35,3465.35,-1501696.73
05-12-2025,20483.4,3072.51,248.77,9066.36,3105.6,1800,305.98,0,0,InnovateX Pro,11417.05,8532.86,2884.18,2884.18,-1498812.55
06-12-2025,19729.52,2959.43,208.77,8050.44,3105.75,1800,307.53,0,0,InnovateX Pro,11679.08,8381.47,3297.6,3297.6,-1495514.94
07-12-2025,21176.14,3176.42,227.95,8544.85,3105.9,1800,309.09,0,0,InnovateX Pro,12631.28,8619.36,4011.92,4011.92,-1491503.02
08-12-2025,20181.55,3027.23,225.94,8831.03,3106.05,1800,310.67,0,0,InnovateX Pro,11350.52,8469.89,2880.63,2880.63,-1488622.38
09-12-2025,19422.65,2913.4,196.31,8118.25,3106.2,1800,312.25,0,0,InnovateX Pro,11304.4,8328.16,2976.23,2976.23,-1485646.15
10-12-2025,22438.64,3365.8,187.79,9554.84,3106.35,1800,313.85,0,0,InnovateX Pro,12883.8,8773.78,4110.02,4110.02,-1481536.13
11-12-2025,21159.28,3173.89,197.01,9501.18,3106.5,1800,315.46,0,0,InnovateX Pro,11658.1,8592.86,3065.24,3065.24,-1478470.89
12-12-2025,20261.44,3039.22,145.6,8901.28,3106.65,1800,317.08,0,0,InnovateX Pro,11360.16,8408.55,2951.61,2951.61,-1475519.29
13-12-2025,20252.73,3037.91,262.18,8566.81,3106.8,1800,318.71,0,0,InnovateX Pro,11685.92,8525.6,3160.32,3160.32,-1472358.97
14-12-2025,20956.49,3143.47,179.76,9416,3106.95,1800,320.35,0,0,InnovateX Pro,11540.49,8550.53,2989.96,2989.96,-1469369.01
15-12-2025,21282.1,3192.32,232.54,8963.12,3107.1,1800,322,0,0,InnovateX Pro,12318.98,8653.95,3665.03,3665.03,-1465703.98
16-12-2025,19958.39,2993.76,225.21,8769.09,3107.25,1800,323.65,0,0,InnovateX Pro,11189.3,8449.87,2739.43,2739.43,-1462964.55
17-12-2025,21191.42,3178.71,181.8,9063.88,3107.4,1800,325.31,0,0,InnovateX Pro,12127.54,8593.22,3534.32,3534.32,-1459430.23
18-12-2025,19961.5,2994.22,185.99,8096.85,3107.55,1800,326.98,0,0,Legacy Product,11864.64,8414.75,3449.89,3449.89,-1455980.34
